V1,V2
chr12_004975.1,0.0952380952380952
chr12_004982.1,0.142857142857143
chr12_004988.1,0.00847457627118644
chr12_004992.1,0
chr12_004996.1,0.0476190476190476
chr12_004998.1,0
chr12_005003.1,0.0612244897959184
chr12_005009.1,0
chr12_005021.1,0.127450980392157
chr12_005022.1,0.0266666666666667
chr12_005031.1,0
chr12_005034.1,0.0315789473684211
chr12_005043.1,0
chr12_005045.1,0
chr12_005070.1,0
chr12_005083.1,0
chr12_005086.1,0.0232558139534884
chr12_005088.1,0
chr12_005092.1,0.107142857142857
chr12_005095.1,0
chr2_000062.1,0
chr2_000969.1,0
chr2_001104.1,0
chr2_002082.1,0
chr2_003968.1,0.075
chr2_004476.1,0
chr3_000482.1,0
chr3_000836.1,0.222222222222222
chr3_001300.1,0
chr3_001659.1,0
chr3_001660.1,0
chr3_001809.1,0.0512820512820513
chr3_002331.1,0.0740740740740741
chr3_003393.1,0
chr3_003542.1,0.0161290322580645
chr4_001561.1,0.203947368421053
chr4_002281.1,0
chr4_002551.1,0.0555555555555556
chr5_000155.1,0
chr5_002273.1,0.0952380952380952
chr5_002460.1,0
chr6_000469.1,0.2
chr6_000494.1,0.0338983050847458
chr6_000836.1,0.0454545454545455
chr6_001228.1,0
chr6_001260.1,0
chr6_001690.1,0.05
chr6_001728.1,0
chr6_002414.1,0.222222222222222
chr6_002502.1,0
chr7_000394.1,0
chr7_000395.1,0
chr7_000403.1,0
chr7_000406.1,0
chr7_000407.1,0
chr7_000421.1,0
chr7_001994.1,0
chr7_002495.1,0
chr7_002797.1,0
chr7_002804.1,0.114285714285714
chr8_000625.1,0.0952380952380952
chr8_001013.1,0
chr8_002124.1,0
chr9_001076.1,0.130434782608696
chr9_001369.1,0
chr9_001450.1,0
chr9_001527.1,0.125
chr9_002104.1,0
chr9_003462.1,0.0135135135135135
