fasta_file_Name	X_sequence_name	X_number_internal_stop_codons	X_positions_internal_stop_codons	X_initial_sequence_length	Y_sequence_name	Y_number_stop_codons	Y_positions_stop_codons	Y_initial_sequence_length	final_XY_sequence_length	dS
chr12_001766.1	_chr12_001766.1_X	0		1926	_chr12_001766.1_Y	0		1926	1926	0.0020
chr12_001770.1	_chr12_001770.1_X	0		828	_chr12_001770.1_Y	0		828	828	0
chr12_001781.1	_chr12_001781.1_X	0		4116	_chr12_001781.1_Y	0		4116	4116	0.0010
chr12_001782.1	_chr12_001782.1_X	0		1113	_chr12_001782.1_Y	0		1113	1113	0
chr12_001783.1	_chr12_001783.1_X	0		1383	_chr12_001783.1_Y	0		1383	1383	0
chr12_001784.1	_chr12_001784.1_X	0		723	_chr12_001784.1_Y	0		723	723	0
chr12_001787.1	_chr12_001787.1_X	0		729	_chr12_001787.1_Y	0		729	729	0
chr12_001796.1	_chr12_001796.1_X	0		2751	_chr12_001796.1_Y	0		2751	2751	0.0089
chr12_001797.1	_chr12_001797.1_X	0		1197	_chr12_001797.1_Y	0		1197	1197	0.0036
chr12_001805.1	_chr12_001805.1_X	0		1146	_chr12_001805.1_Y	0		1146	1146	0.0070
chr12_001806.1	_chr12_001806.1_X	0		2115	_chr12_001806.1_Y	0		2115	2115	0.0020
chr12_001808.1	_chr12_001808.1_X	0		1035	_chr12_001808.1_Y	0		1035	1035	0
chr12_001812.1	_chr12_001812.1_X	0		2745	_chr12_001812.1_Y	0		2745	2745	0
chr12_001814.1	_chr12_001814.1_X	0		1407	_chr12_001814.1_Y	0		1407	1407	0.0033
chr12_001815.1	_chr12_001815.1_X	0		1521	_chr12_001815.1_Y	0		1521	1521	0
chr12_001817.1	_chr12_001817.1_X	0		660	_chr12_001817.1_Y	0		660	660	0
chr12_001819.1	_chr12_001819.1_X	0		1785	_chr12_001819.1_Y	0		1785	1785	0.0047
chr12_001820.1	_chr12_001820.1_X	0		1128	_chr12_001820.1_Y	0		1128	1128	0.0064
chr12_001825.1	_chr12_001825.1_X	0		1662	_chr12_001825.1_Y	0		1662	1662	0.0045
chr12_001828.1	_chr12_001828.1_X	0		2529	_chr12_001828.1_Y	0		2529	2529	0
chr12_001855.1	_chr12_001855.1_X	0		1662	_chr12_001855.1_Y	0		1662	1662	0
chr12_001856.1	_chr12_001856.1_X	0		630	_chr12_001856.1_Y	0		630	630	0.0121
chr12_001857.1	_chr12_001857.1_X	0		2676	_chr12_001857.1_Y	0		2676	2676	0.0045
chr12_001858.1	_chr12_001858.1_X	0		2184	_chr12_001858.1_Y	0		2184	2184	0.0019
chr12_001859.1	_chr12_001859.1_X	0		2613	_chr12_001859.1_Y	0		2613	2613	0
chr12_001878.1	_chr12_001878.1_X	0		2139	_chr12_001878.1_Y	0		2139	2139	0.0066
chr12_001883.1	_chr12_001883.1_X	0		3831	_chr12_001883.1_Y	0		3831	3831	0
chr12_001884.1	_chr12_001884.1_X	0		702	_chr12_001884.1_Y	0		702	702	0
chr12_001886.1	_chr12_001886.1_X	0		999	_chr12_001886.1_Y	0		999	999	0
chr12_001887.1	_chr12_001887.1_X	0		1002	_chr12_001887.1_Y	0		1002	1002	0.0140
chr12_001888.1	_chr12_001888.1_X	0		894	_chr12_001888.1_Y	0		894	894	0
chr12_001898.1	_chr12_001898.1_X	0		1305	_chr12_001898.1_Y	0		1305	1305	0
chr12_001899.1	_chr12_001899.1_X	0		1671	_chr12_001899.1_Y	0		1671	1671	0
chr12_001901.1	_chr12_001901.1_X	0		1605	_chr12_001901.1_Y	0		1605	1605	0.0075
chr12_001903.1	_chr12_001903.1_X	0		2073	_chr12_001903.1_Y	0		2073	2073	0.0019
chr12_001906.1	_chr12_001906.1_X	0		951	_chr12_001906.1_Y	0		951	951	0
chr12_001910.1	_chr12_001910.1_X	0		1044	_chr12_001910.1_Y	0		1044	1044	0.0037
chr12_001914.1	_chr12_001914.1_X	0		858	_chr12_001914.1_Y	0		858	858	0
chr12_001915.1	_chr12_001915.1_X	0		951	_chr12_001915.1_Y	0		951	951	0
chr12_001919.1	_chr12_001919.1_X	0		948	_chr12_001919.1_Y	0		948	948	0.0042
chr12_001921.1	_chr12_001921.1_X	0		1044	_chr12_001921.1_Y	0		1044	1044	0
chr12_001922.1	_chr12_001922.1_X	0		2337	_chr12_001922.1_Y	0		2337	2337	0.0016
chr12_001925.1	_chr12_001925.1_X	0		981	_chr12_001925.1_Y	0		981	981	0.0037
chr12_001926.1	_chr12_001926.1_X	0		957	_chr12_001926.1_Y	0		957	957	0.0038
chr12_001927.1	_chr12_001927.1_X	0		1452	_chr12_001927.1_Y	0		1452	1452	0.0086
chr12_001928.1	_chr12_001928.1_X	0		2112	_chr12_001928.1_Y	0		2112	2112	0.0044
chr12_001938.1	_chr12_001938.1_X	0		375	_chr12_001938.1_Y	0		375	375	0
chr12_001945.1	_chr12_001945.1_X	0		831	_chr12_001945.1_Y	0		831	831	0
chr12_001954.1	_chr12_001954.1_X	0		3801	_chr12_001954.1_Y	0		3801	3801	0.0569
chr12_001955.1	_chr12_001955.1_X	0		1230	_chr12_001955.1_Y	0		1230	1230	0.0076
chr12_001958.1	_chr12_001958.1_X	0		561	_chr12_001958.1_Y	0		561	561	0
chr12_001960.1	_chr12_001960.1_X	0		2010	_chr12_001960.1_Y	0		2010	2010	0.0087
chr12_001961.1	_chr12_001961.1_X	0		447	_chr12_001961.1_Y	0		447	447	0
chr12_001963.1	_chr12_001963.1_X	0		1326	_chr12_001963.1_Y	0		1326	1326	0.0095
chr12_001964.1	_chr12_001964.1_X	0		1722	_chr12_001964.1_Y	0		1722	1722	0
chr12_001971.1	_chr12_001971.1_X	0		1266	_chr12_001971.1_Y	0		1266	1266	0
chr12_001972.1	_chr12_001972.1_X	0		1737	_chr12_001972.1_Y	0		1737	1737	0.0025
chr12_001973.1	_chr12_001973.1_X	0		3561	_chr12_001973.1_Y	0		3561	3561	0.0059
chr12_003084.1	_chr12_003084.1_X	0		864	_chr12_003084.1_Y	0		864	864	0
chr12_003182.1	_chr12_003182.1_X	0		801	_chr12_003182.1_Y	0		801	801	0
chr12_003183.1	_chr12_003183.1_X	0		4461	_chr12_003183.1_Y	0		4461	4461	0
chr12_003184.1	_chr12_003184.1_X	0		4512	_chr12_003184.1_Y	0		4512	4512	0.0020
chr12_003186.1	_chr12_003186.1_X	0		4317	_chr12_003186.1_Y	0		4317	4317	0
chr12_003187.1	_chr12_003187.1_X	0		4515	_chr12_003187.1_Y	0		4515	4515	0.0009
chr12_003192.1	_chr12_003192.1_X	0		3015	_chr12_003192.1_Y	0		3015	3015	0.0029
chr12_003198.1	_chr12_003198.1_X	0		1641	_chr12_003198.1_Y	0		1641	1641	0.0048
chr12_003199.1	_chr12_003199.1_X	0		3945	_chr12_003199.1_Y	0		3945	3945	0.0041
chr12_003200.1	_chr12_003200.1_X	0		2328	_chr12_003200.1_Y	0		2328	2328	0.0031
chr12_003202.1	_chr12_003202.1_X	0		1422	_chr12_003202.1_Y	0		1422	1422	0
chr12_003221.1	_chr12_003221.1_X	0		2049	_chr12_003221.1_Y	0		2049	2049	0
chr12_003222.1	_chr12_003222.1_X	0		1716	_chr12_003222.1_Y	0		1716	1716	0
chr12_003224.1	_chr12_003224.1_X	0		1023	_chr12_003224.1_Y	0		1023	1023	0.0041
chr12_003228.1	_chr12_003228.1_X	0		1011	_chr12_003228.1_Y	0		1011	1011	0
chr12_003230.1	_chr12_003230.1_X	0		600	_chr12_003230.1_Y	0		600	600	0
chr12_003231.1	_chr12_003231.1_X	0		3534	_chr12_003231.1_Y	0		3534	3534	0.0011
chr12_003232.1	_chr12_003232.1_X	0		564	_chr12_003232.1_Y	0		564	564	0
chr12_003239.1	_chr12_003239.1_X	0		2685	_chr12_003239.1_Y	0		2685	2685	0
chr12_003240.1	_chr12_003240.1_X	0		1014	_chr12_003240.1_Y	0		1014	1014	0
chr12_003245.1	_chr12_003245.1_X	0		1524	_chr12_003245.1_Y	0		1524	1524	0
chr12_003246.1	_chr12_003246.1_X	0		600	_chr12_003246.1_Y	0		600	600	0
chr12_003251.1	_chr12_003251.1_X	0		3288	_chr12_003251.1_Y	0		3288	3288	0
chr12_003258.1	_chr12_003258.1_X	0		2367	_chr12_003258.1_Y	0		2367	2367	0
chr12_003259.1	_chr12_003259.1_X	0		1014	_chr12_003259.1_Y	0		1014	1014	0
chr12_003260.1	_chr12_003260.1_X	0		1254	_chr12_003260.1_Y	0		1254	1254	0
chr12_003267.1	_chr12_003267.1_X	0		714	_chr12_003267.1_Y	0		714	714	0
chr12_003269.1	_chr12_003269.1_X	0		444	_chr12_003269.1_Y	0		444	444	0
chr12_003270.1	_chr12_003270.1_X	0		681	_chr12_003270.1_Y	0		681	681	0
chr12_003276.1	_chr12_003276.1_X	0		909	_chr12_003276.1_Y	0		909	909	0
chr12_003277.1	_chr12_003277.1_X	0		609	_chr12_003277.1_Y	0		609	609	0
chr12_003290.1	_chr12_003290.1_X	0		333	_chr12_003290.1_Y	0		333	333	0
chr12_003302.1	_chr12_003302.1_X	0		1098	_chr12_003302.1_Y	0		1098	1098	0
chr12_003304.1	_chr12_003304.1_X	0		2022	_chr12_003304.1_Y	0		2022	2022	0.0020
chr12_003310.1	_chr12_003310.1_X	0		2571	_chr12_003310.1_Y	0		2571	2571	0
chr12_003312.1	_chr12_003312.1_X	0		1161	_chr12_003312.1_Y	0		1161	1161	0
chr12_003314.1	_chr12_003314.1_X	0		669	_chr12_003314.1_Y	0		669	669	0
chr12_003315.1	_chr12_003315.1_X	0		279	_chr12_003315.1_Y	0		279	279	0
chr12_003316.1	_chr12_003316.1_X	0		378	_chr12_003316.1_Y	0		378	378	0
chr12_003323.1	_chr12_003323.1_X	0		540	_chr12_003323.1_Y	0		540	540	0
chr12_003324.1	_chr12_003324.1_X	0		1395	_chr12_003324.1_Y	0		1395	1395	0.0029
chr12_003331.1	_chr12_003331.1_X	0		984	_chr12_003331.1_Y	0		984	984	0
chr12_003334.1	_chr12_003334.1_X	0		1968	_chr12_003334.1_Y	0		1968	1968	0
chr12_003347.1	_chr12_003347.1_X	0		1146	_chr12_003347.1_Y	0		1146	1146	0.0035
chr12_003359.1	_chr12_003359.1_X	0		1437	_chr12_003359.1_Y	0		1437	1437	0
chr12_003360.1	_chr12_003360.1_X	0		1872	_chr12_003360.1_Y	0		1872	1872	0.0040
chr12_003365.1	_chr12_003365.1_X	0		3171	_chr12_003365.1_Y	0		3171	3171	0.0012
chr12_003368.1	_chr12_003368.1_X	0		3393	_chr12_003368.1_Y	0		3393	3393	0
chr12_003370.1	_chr12_003370.1_X	0		1101	_chr12_003370.1_Y	0		1101	1101	0
chr12_003372.1	_chr12_003372.1_X	0		2121	_chr12_003372.1_Y	0		2121	2121	0
chr12_003374.1	_chr12_003374.1_X	0		972	_chr12_003374.1_Y	0		972	972	0
chr12_003380.1	_chr12_003380.1_X	0		3363	_chr12_003380.1_Y	0		3363	3363	0.0012
chr12_003382.1	_chr12_003382.1_X	0		1326	_chr12_003382.1_Y	0		1326	1326	0
chr12_003383.1	_chr12_003383.1_X	0		3048	_chr12_003383.1_Y	0		3048	3048	0
chr12_003405.1	_chr12_003405.1_X	0		762	_chr12_003405.1_Y	0		762	762	0
chr12_003407.1	_chr12_003407.1_X	0		2295	_chr12_003407.1_Y	0		2295	2295	0
chr12_003412.1	_chr12_003412.1_X	0		297	_chr12_003412.1_Y	0		297	297	0
chr12_003415.1	_chr12_003415.1_X	0		396	_chr12_003415.1_Y	0		396	396	0
chr12_003428.1	_chr12_003428.1_X	0		1374	_chr12_003428.1_Y	0		1374	1374	0
chr12_003429.1	_chr12_003429.1_X	0		1854	_chr12_003429.1_Y	0		1854	1854	0
chr12_003430.1	_chr12_003430.1_X	0		1659	_chr12_003430.1_Y	0		1659	1659	0
chr12_003437.1	_chr12_003437.1_X	0		2856	_chr12_003437.1_Y	0		2856	2856	0.0049
chr12_003448.1	_chr12_003448.1_X	0		1014	_chr12_003448.1_Y	0		1014	1014	0.0061
chr12_003449.1	_chr12_003449.1_X	0		2055	_chr12_003449.1_Y	0		2055	2055	0.0020
chr12_003450.1	_chr12_003450.1_X	0		1686	_chr12_003450.1_Y	0		1686	1686	0
chr12_003451.1	_chr12_003451.1_X	0		315	_chr12_003451.1_Y	0		315	315	0
chr12_003452.1	_chr12_003452.1_X	0		1458	_chr12_003452.1_Y	0		1458	1458	0
chr12_003462.1	_chr12_003462.1_X	0		702	_chr12_003462.1_Y	0		702	702	0
chr12_003480.1	_chr12_003480.1_X	0		2574	_chr12_003480.1_Y	0		2574	2574	0.0014
chr12_003485.1	_chr12_003485.1_X	0		369	_chr12_003485.1_Y	0		369	369	0
chr12_003486.1	_chr12_003486.1_X	0		1758	_chr12_003486.1_Y	0		1758	1758	0.0022
chr12_003487.1	_chr12_003487.1_X	0		1344	_chr12_003487.1_Y	0		1344	1344	0
chr12_003490.1	_chr12_003490.1_X	0		1617	_chr12_003490.1_Y	0		1617	1617	0
chr12_003491.1	_chr12_003491.1_X	0		1170	_chr12_003491.1_Y	0		1170	1170	0.0029
chr12_003496.1	_chr12_003496.1_X	0		531	_chr12_003496.1_Y	0		531	531	0
chr12_003506.1	_chr12_003506.1_X	0		1266	_chr12_003506.1_Y	0		1266	1266	0
chr12_003507.1	_chr12_003507.1_X	0		390	_chr12_003507.1_Y	0		390	390	0.0252
chr12_003508.1	_chr12_003508.1_X	0		2052	_chr12_003508.1_Y	0		2052	2052	0
chr12_003512.1	_chr12_003512.1_X	0		1647	_chr12_003512.1_Y	0		1647	1647	0.0058
chr12_003513.1	_chr12_003513.1_X	0		1044	_chr12_003513.1_Y	0		1044	1044	0.0192
chr12_003517.1	_chr12_003517.1_X	0		2073	_chr12_003517.1_Y	0		2073	2073	0.0161
chr12_003520.1	_chr12_003520.1_X	0		975	_chr12_003520.1_Y	0		975	975	0.0334
chr12_003541.1	_chr12_003541.1_X	0		522	_chr12_003541.1_Y	0		522	522	0.0247
chr12_003545.1	_chr12_003545.1_X	0		2289	_chr12_003545.1_Y	0		2289	2289	0.0176
chr12_003550.1	_chr12_003550.1_X	0		2394	_chr12_003550.1_Y	0		2394	2394	0.0079
chr12_003553.1	_chr12_003553.1_X	0		795	_chr12_003553.1_Y	0		795	795	0.0053
chr12_003556.1	_chr12_003556.1_X	0		612	_chr12_003556.1_Y	0		612	612	0
chr12_003557.1	_chr12_003557.1_X	0		1380	_chr12_003557.1_Y	0		1380	1380	0.0177
chr12_003558.1	_chr12_003558.1_X	0		489	_chr12_003558.1_Y	0		489	489	0
chr12_003561.1	_chr12_003561.1_X	0		567	_chr12_003561.1_Y	1	,529	567	567	0.0261
chr12_003573.1	_chr12_003573.1_X	0		576	_chr12_003573.1_Y	0		576	576	0.0464
chr12_003574.1	_chr12_003574.1_X	0		402	_chr12_003574.1_Y	0		402	402	0.0620
chr12_003578.1	_chr12_003578.1_X	0		900	_chr12_003578.1_Y	0		900	900	0
chr12_003584.1	_chr12_003584.1_X	0		1077	_chr12_003584.1_Y	0		1077	1077	0.0073
chr12_003587.1	_chr12_003587.1_X	0		1224	_chr12_003587.1_Y	0		1224	1224	0
chr12_003590.1	_chr12_003590.1_X	0		780	_chr12_003590.1_Y	0		780	780	0.0219
chr12_003591.1	_chr12_003591.1_X	0		948	_chr12_003591.1_Y	0		948	948	0.0573
chr12_003592.1	_chr12_003592.1_X	0		2421	_chr12_003592.1_Y	0		2421	2421	0.0158
chr12_003594.1	_chr12_003594.1_X	0		2160	_chr12_003594.1_Y	0		2160	2160	0.0155
chr12_003595.1	_chr12_003595.1_X	0		1872	_chr12_003595.1_Y	0		1872	1872	0.0192
chr12_003603.1	_chr12_003603.1_X	0		771	_chr12_003603.1_Y	0		771	771	0.0142
chr12_003610.1	_chr12_003610.1_X	0		462	_chr12_003610.1_Y	0		462	462	0.0079
chr12_003616.1	_chr12_003616.1_X	0		1737	_chr12_003616.1_Y	0		1737	1737	0.0562
chr12_003617.1	_chr12_003617.1_X	0		2904	_chr12_003617.1_Y	0		2904	2904	0.0362
chr12_003618.1	_chr12_003618.1_X	0		1710	_chr12_003618.1_Y	0		1710	1710	0.0085
chr12_003621.1	_chr12_003621.1_X	0		1299	_chr12_003621.1_Y	0		1299	1299	0.0247
chr12_003622.1	_chr12_003622.1_X	0		429	_chr12_003622.1_Y	0		429	429	0.0153
chr12_003626.1	_chr12_003626.1_X	0		1083	_chr12_003626.1_Y	0		1083	1083	0.0184
chr12_003632.1	_chr12_003632.1_X	0		879	_chr12_003632.1_Y	0		879	879	0.0299
chr12_003633.1	_chr12_003633.1_X	0		1461	_chr12_003633.1_Y	0		1461	1461	0.0246
chr12_003647.1	_chr12_003647.1_X	0		2589	_chr12_003647.1_Y	0		2589	2589	0.0067
chr12_003649.1	_chr12_003649.1_X	0		873	_chr12_003649.1_Y	0		873	873	0.0295
chr12_003652.1	_chr12_003652.1_X	0		2133	_chr12_003652.1_Y	0		2133	2133	0.0108
chr12_003658.1	_chr12_003658.1_X	0		1179	_chr12_003658.1_Y	0		1179	1179	0.0169
chr12_003660.1	_chr12_003660.1_X	0		1644	_chr12_003660.1_Y	0		1644	1644	0.0024
chr12_003669.1	_chr12_003669.1_X	0		2802	_chr12_003669.1_Y	0		2802	2802	0.0205
chr12_003687.1	_chr12_003687.1_X	0		2301	_chr12_003687.1_Y	0		2301	2301	0.0168
chr12_003691.1	_chr12_003691.1_X	0		1200	_chr12_003691.1_Y	0		1200	1200	0.0413
chr12_003717.1	_chr12_003717.1_X	0		1101	_chr12_003717.1_Y	0		1101	1101	0.0629
chr12_003748.1	_chr12_003748.1_X	0		1266	_chr12_003748.1_Y	0		1266	1266	0.0823
chr12_003749.1	_chr12_003749.1_X	0		549	_chr12_003749.1_Y	0		549	549	0.0570
chr12_003754.1	_chr12_003754.1_X	0		2550	_chr12_003754.1_Y	0		2550	2550	0.0354
chr12_003762.1	_chr12_003762.1_X	0		1935	_chr12_003762.1_Y	0		1935	1935	0.0085
chr12_003764.1	_chr12_003764.1_X	0		2223	_chr12_003764.1_Y	0		2223	2223	0.0162
chr12_003798.1	_chr12_003798.1_X	0		2673	_chr12_003798.1_Y	0		2673	2673	0.0264
chr12_003800.1	_chr12_003800.1_X	0		375	_chr12_003800.1_Y	0		375	375	0.0094
chr12_003812.1	_chr12_003812.1_X	0		1425	_chr12_003812.1_Y	0		1425	1425	0.0178
chr12_003815.1	_chr12_003815.1_X	0		1071	_chr12_003815.1_Y	0		1071	1071	0.0232
chr12_003826.1	_chr12_003826.1_X	0		1884	_chr12_003826.1_Y	0		1884	1884	0.0626
chr12_003829.1	_chr12_003829.1_X	0		1974	_chr12_003829.1_Y	0		1974	1974	0.0278
chr12_003844.1	_chr12_003844.1_X	0		8199	_chr12_003844.1_Y	0		8199	8199	0.0173
chr12_003845.1	_chr12_003845.1_X	0		1821	_chr12_003845.1_Y	0		1821	1821	0.0213
chr12_003859.1	_chr12_003859.1_X	0		1110	_chr12_003859.1_Y	0		1110	1110	0.0832
chr12_003860.1	_chr12_003860.1_X	0		924	_chr12_003860.1_Y	0		924	924	0.0329
chr12_003861.1	_chr12_003861.1_X	0		999	_chr12_003861.1_Y	0		999	999	0.0592
chr12_003867.1	_chr12_003867.1_X	0		1713	_chr12_003867.1_Y	0		1713	1713	0.0309
chr12_003868.1	_chr12_003868.1_X	0		2517	_chr12_003868.1_Y	0		2517	2517	0.0530
chr12_003879.1	_chr12_003879.1_X	0		1599	_chr12_003879.1_Y	0		1599	1599	0.0460
chr12_003882.1	_chr12_003882.1_X	0		1449	_chr12_003882.1_Y	0		1449	1449	0.0187
chr12_003885.1	_chr12_003885.1_X	0		1044	_chr12_003885.1_Y	0		1044	1044	0.0631
chr12_003889.1	_chr12_003889.1_X	0		858	_chr12_003889.1_Y	0		858	858	0.0567
chr12_003890.1	_chr12_003890.1_X	0		2196	_chr12_003890.1_Y	0		2196	2196	0.0105
chr12_003908.1	_chr12_003908.1_X	0		1269	_chr12_003908.1_Y	0		1269	1269	0.0418
chr12_003919.1	_chr12_003919.1_X	0		1242	_chr12_003919.1_Y	0		1242	1242	0.0479
chr12_003922.1	_chr12_003922.1_X	0		3171	_chr12_003922.1_Y	0		3171	3171	0.0234
chr12_003929.1	_chr12_003929.1_X	0		1488	_chr12_003929.1_Y	0		1488	1488	0.0107
chr12_003938.1	_chr12_003938.1_X	0		654	_chr12_003938.1_Y	0		654	654	0.0749
chr12_003948.1	_chr12_003948.1_X	0		885	_chr12_003948.1_Y	0		885	885	0.0302
chr12_003965.1	_chr12_003965.1_X	0		1245	_chr12_003965.1_Y	0		1245	1245	0.0324
chr12_003968.1	_chr12_003968.1_X	0		534	_chr12_003968.1_Y	0		534	534	0.0358
chr12_003991.1	_chr12_003991.1_X	0		1254	_chr12_003991.1_Y	0		1254	1254	0.0293
chr12_003992.1	_chr12_003992.1_X	0		591	_chr12_003992.1_Y	0		591	591	0.0185
chr12_004013.1	_chr12_004013.1_X	0		924	_chr12_004013.1_Y	0		924	924	0.1289
chr12_004032.1	_chr12_004032.1_X	0		1092	_chr12_004032.1_Y	0		1092	1092	0.0131
chr12_004047.1	_chr12_004047.1_X	0		696	_chr12_004047.1_Y	0		696	696	0.0489
chr12_004053.1	_chr12_004053.1_X	0		2721	_chr12_004053.1_Y	0		2721	2721	0.0830
chr12_004058.1	_chr12_004058.1_X	0		1794	_chr12_004058.1_Y	0		1794	1794	0.0243
chr12_004059.1	_chr12_004059.1_X	0		1122	_chr12_004059.1_Y	0		1122	1122	0.0294
chr12_004083.1	_chr12_004083.1_X	0		813	_chr12_004083.1_Y	0		813	813	0.0549
chr12_004084.1	_chr12_004084.1_X	0		1092	_chr12_004084.1_Y	0		1092	1092	0.0708
chr12_004122.1	_chr12_004122.1_X	0		3693	_chr12_004122.1_Y	0		3693	3693	0
chr12_004145.1	_chr12_004145.1_X	0		1503	_chr12_004145.1_Y	0		1503	1503	0.0217
chr12_004153.1	_chr12_004153.1_X	0		1176	_chr12_004153.1_Y	0		1176	1176	0.0168
chr12_004171.1	_chr12_004171.1_X	0		888	_chr12_004171.1_Y	0		888	888	0.0066
chr12_004189.1	_chr12_004189.1_X	0		1350	_chr12_004189.1_Y	0		1350	1350	0.0219
chr12_004197.1	_chr12_004197.1_X	0		2100	_chr12_004197.1_Y	0		2100	2100	0.0376
chr12_004199.1	_chr12_004199.1_X	0		624	_chr12_004199.1_Y	0		624	624	0.0225
chr12_004200.1	_chr12_004200.1_X	0		1878	_chr12_004200.1_Y	0		1878	1878	0.0367
chr12_004206.1	_chr12_004206.1_X	0		4938	_chr12_004206.1_Y	0		4938	4938	0.0324
chr12_004237.1	_chr12_004237.1_X	0		1851	_chr12_004237.1_Y	0		1851	1851	0
chr12_004244.1	_chr12_004244.1_X	0		3714	_chr12_004244.1_Y	0		3714	3714	0.0429
chr12_004266.1	_chr12_004266.1_X	0		936	_chr12_004266.1_Y	0		936	936	0.0356
chr12_004283.1	_chr12_004283.1_X	0		675	_chr12_004283.1_Y	0		675	675	0.0355
chr12_004305.1	_chr12_004305.1_X	0		1821	_chr12_004305.1_Y	0		1821	1821	0.0542
chr12_004310.1	_chr12_004310.1_X	0		627	_chr12_004310.1_Y	0		627	627	0.0243
chr12_004315.1	_chr12_004315.1_X	0		933	_chr12_004315.1_Y	0		933	933	0.0577
chr12_004382.1	_chr12_004382.1_X	0		2748	_chr12_004382.1_Y	0		2748	2748	0.0224
chr12_004400.1	_chr12_004400.1_X	0		765	_chr12_004400.1_Y	0		765	765	0.0246
chr12_004408.1	_chr12_004408.1_X	0		819	_chr12_004408.1_Y	0		819	819	0.0525
chr12_004418.1	_chr12_004418.1_X	0		1446	_chr12_004418.1_Y	0		1446	1446	0.0389
chr12_004421.1	_chr12_004421.1_X	0		1683	_chr12_004421.1_Y	0		1683	1683	0.0405
chr12_004442.1	_chr12_004442.1_X	0		1995	_chr12_004442.1_Y	0		1995	1995	0.0289
chr12_004455.1	_chr12_004455.1_X	0		693	_chr12_004455.1_Y	0		693	693	0.0569
chr12_004457.1	_chr12_004457.1_X	0		2331	_chr12_004457.1_Y	0		2331	2331	0.0151
chr12_004459.1	_chr12_004459.1_X	0		1557	_chr12_004459.1_Y	0		1557	1557	0.0414
chr12_004464.1	_chr12_004464.1_X	0		2601	_chr12_004464.1_Y	0		2601	2601	0.0375
chr12_004469.1	_chr12_004469.1_X	0		822	_chr12_004469.1_Y	0		822	822	0.0198
chr12_004471.1	_chr12_004471.1_X	0		1710	_chr12_004471.1_Y	0		1710	1710	0.0163
chr12_004487.1	_chr12_004487.1_X	0		378	_chr12_004487.1_Y	0		378	378	0.0657
chr12_004490.1	_chr12_004490.1_X	0		1893	_chr12_004490.1_Y	0		1893	1893	0.0505
chr12_004500.1	_chr12_004500.1_X	0		1938	_chr12_004500.1_Y	0		1938	1938	0.0292
chr12_004505.1	_chr12_004505.1_X	0		1806	_chr12_004505.1_Y	0		1806	1806	0.0497
chr12_004510.1	_chr12_004510.1_X	0		1200	_chr12_004510.1_Y	0		1200	1200	0.0414
chr12_004511.1	_chr12_004511.1_X	0		1194	_chr12_004511.1_Y	0		1194	1194	0.0843
chr12_004519.1	_chr12_004519.1_X	0		3999	_chr12_004519.1_Y	0		3999	3999	0.0185
chr12_004523.1	_chr12_004523.1_X	0		1344	_chr12_004523.1_Y	0		1344	1344	0.0205
chr12_004576.1	_chr12_004576.1_X	0		723	_chr12_004576.1_Y	0		723	723	0.1052
chr12_004577.1	_chr12_004577.1_X	0		12618	_chr12_004577.1_Y	0		12618	12618	0.0162
chr12_004592.1	_chr12_004592.1_X	0		1614	_chr12_004592.1_Y	0		1614	1614	0.0427
chr12_004593.1	_chr12_004593.1_X	0		2091	_chr12_004593.1_Y	0		2091	2091	0.0537
chr12_004598.1	_chr12_004598.1_X	0		894	_chr12_004598.1_Y	0		894	894	0.1657
chr12_004607.1	_chr12_004607.1_X	0		1596	_chr12_004607.1_Y	0		1596	1596	0
chr12_004613.1	_chr12_004613.1_X	0		1623	_chr12_004613.1_Y	0		1623	1623	0
chr12_004614.1	_chr12_004614.1_X	0		1782	_chr12_004614.1_Y	0		1782	1782	0.0434
chr12_004618.1	_chr12_004618.1_X	0		1254	_chr12_004618.1_Y	0		1254	1254	0.0295
chr12_004639.1	_chr12_004639.1_X	0		1869	_chr12_004639.1_Y	0		1869	1869	0.0831
chr12_004660.1	_chr12_004660.1_X	0		867	_chr12_004660.1_Y	0		867	867	0.0588
chr12_004662.1	_chr12_004662.1_X	0		1386	_chr12_004662.1_Y	0		1386	1386	0.0463
chr12_004671.1	_chr12_004671.1_X	0		2265	_chr12_004671.1_Y	0		2265	2265	0
chr12_004674.1	_chr12_004674.1_X	0		1515	_chr12_004674.1_Y	0		1515	1515	0.0397
chr12_004683.1	_chr12_004683.1_X	0		1263	_chr12_004683.1_Y	0		1263	1263	0
chr12_004689.1	_chr12_004689.1_X	0		1929	_chr12_004689.1_Y	0		1929	1929	0
chr12_004700.1	_chr12_004700.1_X	0		909	_chr12_004700.1_Y	0		909	909	0
chr12_004701.1	_chr12_004701.1_X	0		1518	_chr12_004701.1_Y	0		1518	1518	0.0221
chr12_004702.1	_chr12_004702.1_X	0		837	_chr12_004702.1_Y	0		837	837	0.0121
chr12_004706.1	_chr12_004706.1_X	0		576	_chr12_004706.1_Y	0		576	576	0
chr12_004711.1	_chr12_004711.1_X	0		1041	_chr12_004711.1_Y	0		1041	1041	0.0160
chr12_004712.1	_chr12_004712.1_X	0		762	_chr12_004712.1_Y	0		762	762	0
chr12_004717.1	_chr12_004717.1_X	0		420	_chr12_004717.1_Y	0		420	420	0.0270
