fasta_file_Name	X_sequence_name	X_number_internal_stop_codons	X_positions_internal_stop_codons	X_initial_sequence_length	Y_sequence_name	Y_number_stop_codons	Y_positions_stop_codons	Y_initial_sequence_length	final_XY_sequence_length	dS
chr12_001634.1	_chr12_001634.1_X	0		2844	_chr12_001634.1_Y	0		2844	2844	0.0281
chr12_001639.1	_chr12_001639.1_X	0		1446	_chr12_001639.1_Y	0		1446	1446	0.0292
chr12_001648.1	_chr12_001648.1_X	0		855	_chr12_001648.1_Y	0		855	855	0.0266
chr12_001650.1	_chr12_001650.1_X	0		2250	_chr12_001650.1_Y	0		2250	2250	0.0107
chr12_001654.1	_chr12_001654.1_X	0		1053	_chr12_001654.1_Y	0		1053	1053	0.0367
chr12_001666.1	_chr12_001666.1_X	0		2670	_chr12_001666.1_Y	0		2670	2670	0.0205
chr12_001675.1	_chr12_001675.1_X	0		738	_chr12_001675.1_Y	0		738	738	0.0113
chr12_001687.1	_chr12_001687.1_X	0		1113	_chr12_001687.1_Y	0		1113	1113	0
chr12_001694.1	_chr12_001694.1_X	0		384	_chr12_001694.1_Y	0		384	384	0
chr12_001695.1	_chr12_001695.1_X	0		642	_chr12_001695.1_Y	0		642	642	0.0257
chr12_001696.1	_chr12_001696.1_X	0		1218	_chr12_001696.1_Y	0		1218	1218	0
chr12_001700.1	_chr12_001700.1_X	0		1389	_chr12_001700.1_Y	0		1389	1389	0.0481
chr12_001701.1	_chr12_001701.1_X	0		732	_chr12_001701.1_Y	0		732	732	0.0096
chr12_001702.1	_chr12_001702.1_X	0		783	_chr12_001702.1_Y	0		783	783	0.0054
chr12_001703.1	_chr12_001703.1_X	0		1239	_chr12_001703.1_Y	0		1239	1239	0.0717
chr12_001704.1	_chr12_001704.1_X	0		1719	_chr12_001704.1_Y	0		1719	1719	0.0142
chr12_001705.1	_chr12_001705.1_X	0		705	_chr12_001705.1_Y	0		705	705	0.0052
chr12_001706.1	_chr12_001706.1_X	0		2205	_chr12_001706.1_Y	0		2205	2205	0.0148
chr12_001711.1	_chr12_001711.1_X	0		1578	_chr12_001711.1_Y	0		1578	1578	0.0141
chr12_001716.1	_chr12_001716.1_X	0		609	_chr12_001716.1_Y	0		609	609	0
chr12_001719.1	_chr12_001719.1_X	0		2091	_chr12_001719.1_Y	0		2091	2091	0.0083
chr12_001726.1	_chr12_001726.1_X	0		2307	_chr12_001726.1_Y	0		2307	2307	0.0030
chr12_001728.1	_chr12_001728.1_X	0		1593	_chr12_001728.1_Y	0		1593	1593	0.0323
chr12_001729.1	_chr12_001729.1_X	0		1080	_chr12_001729.1_Y	0		1080	1080	0.0532
chr12_001730.1	_chr12_001730.1_X	0		474	_chr12_001730.1_Y	0		474	474	0.0248
chr12_001731.1	_chr12_001731.1_X	0		996	_chr12_001731.1_Y	0		996	996	0.0021
chr12_001737.1	_chr12_001737.1_X	0		1491	_chr12_001737.1_Y	0		1491	1491	0.0025
chr12_001738.1	_chr12_001738.1_X	0		1056	_chr12_001738.1_Y	0		1056	1056	0
chr12_001744.1	_chr12_001744.1_X	0		579	_chr12_001744.1_Y	0		579	579	0.0058
chr12_001745.1	_chr12_001745.1_X	0		507	_chr12_001745.1_Y	0		507	507	0
chr12_001746.1	_chr12_001746.1_X	0		1716	_chr12_001746.1_Y	0		1716	1716	0.0317
chr12_001748.1	_chr12_001748.1_X	0		1947	_chr12_001748.1_Y	0		1947	1947	0.0038
chr12_001750.1	_chr12_001750.1_X	0		759	_chr12_001750.1_Y	0		759	759	0.0043
chr12_001752.1	_chr12_001752.1_X	0		1752	_chr12_001752.1_Y	0		1752	1752	0.0025
chr12_001753.1	_chr12_001753.1_X	0		393	_chr12_001753.1_Y	0		393	393	0.0104
chr12_001765.1	_chr12_001765.1_X	0		969	_chr12_001765.1_Y	0		969	969	0.0061
chr12_001780.1	_chr12_001780.1_X	0		4116	_chr12_001780.1_Y	0		4116	4116	0.0010
chr12_001781.1	_chr12_001781.1_X	0		4116	_chr12_001781.1_Y	0		4116	4116	0.0030
chr12_001783.1	_chr12_001783.1_X	0		1383	_chr12_001783.1_Y	0		1383	1383	0.0028
chr12_001784.1	_chr12_001784.1_X	0		723	_chr12_001784.1_Y	0		723	723	0
chr12_001788.1	_chr12_001788.1_X	0		1569	_chr12_001788.1_Y	0		1569	1569	0
chr12_001796.1	_chr12_001796.1_X	0		2751	_chr12_001796.1_Y	0		2751	2751	0.0015
chr12_001797.1	_chr12_001797.1_X	0		1197	_chr12_001797.1_Y	0		1197	1197	0
chr12_001798.1	_chr12_001798.1_X	0		1158	_chr12_001798.1_Y	0		1158	1158	0
chr12_001812.1	_chr12_001812.1_X	0		2745	_chr12_001812.1_Y	0		2745	2745	0.0033
chr12_001814.1	_chr12_001814.1_X	0		1407	_chr12_001814.1_Y	0		1407	1407	0
chr12_001817.1	_chr12_001817.1_X	0		660	_chr12_001817.1_Y	0		660	660	0.0065
chr12_001820.1	_chr12_001820.1_X	0		1128	_chr12_001820.1_Y	0		1128	1128	0
chr12_001825.1	_chr12_001825.1_X	0		1662	_chr12_001825.1_Y	0		1662	1662	0.0529
chr12_001855.1	_chr12_001855.1_X	0		1662	_chr12_001855.1_Y	0		1662	1662	0
chr12_001856.1	_chr12_001856.1_X	0		630	_chr12_001856.1_Y	0		630	630	0
chr12_001857.1	_chr12_001857.1_X	0		2676	_chr12_001857.1_Y	0		2676	2676	0
chr12_001858.1	_chr12_001858.1_X	0		2184	_chr12_001858.1_Y	0		2184	2184	0
chr12_001859.1	_chr12_001859.1_X	0		2613	_chr12_001859.1_Y	0		2613	2613	0
chr12_001878.1	_chr12_001878.1_X	0		2139	_chr12_001878.1_Y	0		2139	2139	0.0018
chr12_001884.1	_chr12_001884.1_X	0		702	_chr12_001884.1_Y	0		702	702	0
chr12_001886.1	_chr12_001886.1_X	0		999	_chr12_001886.1_Y	0		999	999	0.0073
chr12_001887.1	_chr12_001887.1_X	0		1002	_chr12_001887.1_Y	0		1002	1002	0.0119
chr12_001890.1	_chr12_001890.1_X	0		753	_chr12_001890.1_Y	0		753	753	0.0222
chr12_001896.1	_chr12_001896.1_X	0		1599	_chr12_001896.1_Y	0		1599	1599	0.0083
chr12_001898.1	_chr12_001898.1_X	0		1305	_chr12_001898.1_Y	0		1305	1305	0.0137
chr12_001899.1	_chr12_001899.1_X	0		1671	_chr12_001899.1_Y	0		1671	1671	0
chr12_001901.1	_chr12_001901.1_X	0		1605	_chr12_001901.1_Y	0		1605	1605	0.0279
chr12_001903.1	_chr12_001903.1_X	0		2073	_chr12_001903.1_Y	0		2073	2073	0.0019
chr12_001905.1	_chr12_001905.1_X	0		858	_chr12_001905.1_Y	0		858	858	0
chr12_001906.1	_chr12_001906.1_X	0		951	_chr12_001906.1_Y	0		951	951	0
chr12_001908.1	_chr12_001908.1_X	0		948	_chr12_001908.1_Y	0		948	948	0
chr12_001914.1	_chr12_001914.1_X	0		858	_chr12_001914.1_Y	0		858	858	0
chr12_001915.1	_chr12_001915.1_X	0		951	_chr12_001915.1_Y	0		951	951	0
chr12_001919.1	_chr12_001919.1_X	0		948	_chr12_001919.1_Y	0		948	948	0
chr12_001925.1	_chr12_001925.1_X	0		981	_chr12_001925.1_Y	0		981	981	0
chr12_001927.1	_chr12_001927.1_X	0		1452	_chr12_001927.1_Y	0		1452	1452	0
chr12_001928.1	_chr12_001928.1_X	0		2112	_chr12_001928.1_Y	0		2112	2112	0
chr12_001945.1	_chr12_001945.1_X	0		831	_chr12_001945.1_Y	0		831	831	0.0044
chr12_001954.1	_chr12_001954.1_X	0		3801	_chr12_001954.1_Y	0		3801	3801	0.0535
chr12_001955.1	_chr12_001955.1_X	0		1230	_chr12_001955.1_Y	0		1230	1230	0
chr12_001958.1	_chr12_001958.1_X	0		561	_chr12_001958.1_Y	0		561	561	0
chr12_001960.1	_chr12_001960.1_X	0		2010	_chr12_001960.1_Y	0		2010	2010	0
chr12_001963.1	_chr12_001963.1_X	0		1326	_chr12_001963.1_Y	0		1326	1326	0.0061
chr12_001964.1	_chr12_001964.1_X	0		1722	_chr12_001964.1_Y	0		1722	1722	0.0050
chr12_001972.1	_chr12_001972.1_X	0		1737	_chr12_001972.1_Y	0		1737	1737	0
chr12_001973.1	_chr12_001973.1_X	0		3561	_chr12_001973.1_Y	0		3561	3561	0
chr12_001975.1	_chr12_001975.1_X	0		2358	_chr12_001975.1_Y	0		2358	2358	0
chr12_001976.1	_chr12_001976.1_X	0		1770	_chr12_001976.1_Y	0		1770	1770	0.0069
chr12_001977.1	_chr12_001977.1_X	0		6633	_chr12_001977.1_Y	0		6633	6633	0.0005
chr12_001989.1	_chr12_001989.1_X	0		2751	_chr12_001989.1_Y	0		2751	2751	0
chr12_001990.1	_chr12_001990.1_X	0		1248	_chr12_001990.1_Y	0		1248	1248	0.0032
chr12_001992.1	_chr12_001992.1_X	0		2487	_chr12_001992.1_Y	0		2487	2487	0.0036
chr12_001993.1	_chr12_001993.1_X	0		513	_chr12_001993.1_Y	0		513	513	0.0216
chr12_001994.1	_chr12_001994.1_X	0		1176	_chr12_001994.1_Y	0		1176	1176	0
chr12_001998.1	_chr12_001998.1_X	0		2004	_chr12_001998.1_Y	0		2004	2004	0.0018
chr12_002013.1	_chr12_002013.1_X	0		3654	_chr12_002013.1_Y	0		3654	3654	0.0012
chr12_002366.1	_chr12_002366.1_X	0		1509	_chr12_002366.1_Y	0		1509	1509	0
chr12_002468.1	_chr12_002468.1_X	0		5817	_chr12_002468.1_Y	0		5817	5817	0.0025
chr12_003155.1	_chr12_003155.1_X	0		1131	_chr12_003155.1_Y	0		1131	1131	0.0032
chr12_003156.1	_chr12_003156.1_X	0		6318	_chr12_003156.1_Y	0		6318	6318	0.0075
chr12_003157.1	_chr12_003157.1_X	0		477	_chr12_003157.1_Y	0		477	477	0.0083
chr12_003159.1	_chr12_003159.1_X	0		2604	_chr12_003159.1_Y	0		2604	2604	0.0015
chr12_003160.1	_chr12_003160.1_X	0		2598	_chr12_003160.1_Y	0		2598	2598	0.0029
chr12_003162.1	_chr12_003162.1_X	0		1722	_chr12_003162.1_Y	0		1722	1722	0
chr12_003165.1	_chr12_003165.1_X	0		2115	_chr12_003165.1_Y	0		2115	2115	0
chr12_003167.1	_chr12_003167.1_X	0		1557	_chr12_003167.1_Y	0		1557	1557	0
chr12_003170.1	_chr12_003170.1_X	0		3672	_chr12_003170.1_Y	0		3672	3672	0.0213
chr12_003171.1	_chr12_003171.1_X	0		3645	_chr12_003171.1_Y	0		3645	3645	0.0012
chr12_003172.1	_chr12_003172.1_X	0		4059	_chr12_003172.1_Y	0		4059	4059	0.0076
chr12_003174.1	_chr12_003174.1_X	0		1299	_chr12_003174.1_Y	0		1299	1299	0
chr12_003175.1	_chr12_003175.1_X	0		852	_chr12_003175.1_Y	0		852	852	0
chr12_003177.1	_chr12_003177.1_X	0		579	_chr12_003177.1_Y	0		579	579	0
chr12_003182.1	_chr12_003182.1_X	0		801	_chr12_003182.1_Y	0		801	801	0.0062
chr12_003183.1	_chr12_003183.1_X	0		4461	_chr12_003183.1_Y	0		4461	4461	0.0008
chr12_003192.1	_chr12_003192.1_X	0		3015	_chr12_003192.1_Y	0		3015	3015	0.0014
chr12_003198.1	_chr12_003198.1_X	0		1641	_chr12_003198.1_Y	0		1641	1641	0.0453
chr12_003199.1	_chr12_003199.1_X	0		3945	_chr12_003199.1_Y	0		3945	3945	0.0076
chr12_003200.1	_chr12_003200.1_X	0		2328	_chr12_003200.1_Y	0		2328	2328	0.0090
chr12_003202.1	_chr12_003202.1_X	0		1422	_chr12_003202.1_Y	0		1422	1422	0.0151
chr12_003221.1	_chr12_003221.1_X	0		2049	_chr12_003221.1_Y	0		2049	2049	0.0141
chr12_003222.1	_chr12_003222.1_X	0		1716	_chr12_003222.1_Y	0		1716	1716	0.0145
chr12_003224.1	_chr12_003224.1_X	0		1023	_chr12_003224.1_Y	0		1023	1023	0.0170
chr12_003228.1	_chr12_003228.1_X	0		1011	_chr12_003228.1_Y	0		1011	1011	0
chr12_003231.1	_chr12_003231.1_X	0		3534	_chr12_003231.1_Y	0		3534	3534	0
chr12_003235.1	_chr12_003235.1_X	0		2088	_chr12_003235.1_Y	0		2088	2088	0
chr12_003240.1	_chr12_003240.1_X	0		1014	_chr12_003240.1_Y	0		1014	1014	0
chr12_003245.1	_chr12_003245.1_X	0		1524	_chr12_003245.1_Y	0		1524	1524	0.0149
chr12_003246.1	_chr12_003246.1_X	0		600	_chr12_003246.1_Y	0		600	600	0.0068
chr12_003251.1	_chr12_003251.1_X	0		3288	_chr12_003251.1_Y	0		3288	3288	0.0096
chr12_003256.1	_chr12_003256.1_X	0		729	_chr12_003256.1_Y	0		729	729	0.0061
chr12_003258.1	_chr12_003258.1_X	0		2367	_chr12_003258.1_Y	0		2367	2367	0
chr12_003259.1	_chr12_003259.1_X	0		1014	_chr12_003259.1_Y	0		1014	1014	0.0037
chr12_003260.1	_chr12_003260.1_X	0		1254	_chr12_003260.1_Y	0		1254	1254	0.0032
chr12_003269.1	_chr12_003269.1_X	0		444	_chr12_003269.1_Y	0		444	444	0
chr12_003277.1	_chr12_003277.1_X	0		609	_chr12_003277.1_Y	0		609	609	0.0059
chr12_003287.1	_chr12_003287.1_X	0		597	_chr12_003287.1_Y	0		597	597	0.0062
chr12_003288.1	_chr12_003288.1_X	0		195	_chr12_003288.1_Y	0		195	195	0
chr12_003304.1	_chr12_003304.1_X	0		2022	_chr12_003304.1_Y	0		2022	2022	0
chr12_003310.1	_chr12_003310.1_X	0		2571	_chr12_003310.1_Y	0		2571	2571	0.0014
chr12_003323.1	_chr12_003323.1_X	0		540	_chr12_003323.1_Y	0		540	540	0
chr12_003324.1	_chr12_003324.1_X	0		1395	_chr12_003324.1_Y	0		1395	1395	0
chr12_003331.1	_chr12_003331.1_X	0		984	_chr12_003331.1_Y	0		984	984	0.0427
chr12_003354.1	_chr12_003354.1_X	0		696	_chr12_003354.1_Y	0		696	696	0
chr12_003357.1	_chr12_003357.1_X	0		2157	_chr12_003357.1_Y	0		2157	2157	0
chr12_003370.1	_chr12_003370.1_X	0		1101	_chr12_003370.1_Y	0		1101	1101	0
chr12_003382.1	_chr12_003382.1_X	0		1326	_chr12_003382.1_Y	0		1326	1326	0
chr12_003384.1	_chr12_003384.1_X	0		2022	_chr12_003384.1_Y	0		2022	2022	0.0024
chr12_003412.1	_chr12_003412.1_X	0		297	_chr12_003412.1_Y	0		297	297	0
chr12_003430.1	_chr12_003430.1_X	0		1659	_chr12_003430.1_Y	0		1659	1659	0
chr12_003437.1	_chr12_003437.1_X	0		2856	_chr12_003437.1_Y	0		2856	2856	0.0014
chr12_003438.1	_chr12_003438.1_X	0		534	_chr12_003438.1_Y	0		534	534	0
chr12_003448.1	_chr12_003448.1_X	0		1014	_chr12_003448.1_Y	0		1014	1014	0.0192
chr12_003451.1	_chr12_003451.1_X	0		315	_chr12_003451.1_Y	0		315	315	0.0116
chr12_003452.1	_chr12_003452.1_X	0		1458	_chr12_003452.1_Y	0		1458	1458	0
chr12_003462.1	_chr12_003462.1_X	0		702	_chr12_003462.1_Y	0		702	702	0
chr12_003477.1	_chr12_003477.1_X	0		2229	_chr12_003477.1_Y	0		2229	2229	0.0018
chr12_003479.1	_chr12_003479.1_X	0		1464	_chr12_003479.1_Y	0		1464	1464	0.0026
chr12_003480.1	_chr12_003480.1_X	0		2574	_chr12_003480.1_Y	0		2574	2574	0
chr12_003485.1	_chr12_003485.1_X	0		369	_chr12_003485.1_Y	0		369	369	0.0098
chr12_003486.1	_chr12_003486.1_X	0		1758	_chr12_003486.1_Y	0		1758	1758	0.0043
chr12_003487.1	_chr12_003487.1_X	0		1344	_chr12_003487.1_Y	0		1344	1344	0.0052
chr12_003490.1	_chr12_003490.1_X	0		1617	_chr12_003490.1_Y	0		1617	1617	0.0200
chr12_003491.1	_chr12_003491.1_X	0		1170	_chr12_003491.1_Y	0		1170	1170	0.0029
chr12_003495.1	_chr12_003495.1_X	0		1770	_chr12_003495.1_Y	0		1770	1770	0
chr12_003506.1	_chr12_003506.1_X	0		1266	_chr12_003506.1_Y	0		1266	1266	0.0033
chr12_003507.1	_chr12_003507.1_X	0		390	_chr12_003507.1_Y	0		390	390	0.0446
chr12_003513.1	_chr12_003513.1_X	0		1044	_chr12_003513.1_Y	0		1044	1044	0.0176
chr12_003516.1	_chr12_003516.1_X	0		1380	_chr12_003516.1_Y	0		1380	1380	0.0190
chr12_003520.1	_chr12_003520.1_X	0		975	_chr12_003520.1_Y	0		975	975	0.0248
chr12_003533.1	_chr12_003533.1_X	0		2190	_chr12_003533.1_Y	0		2190	2190	0.0693
chr12_003541.1	_chr12_003541.1_X	0		522	_chr12_003541.1_Y	0		522	522	0.0348
chr12_003545.1	_chr12_003545.1_X	0		2289	_chr12_003545.1_Y	0		2289	2289	0.0213
chr12_003550.1	_chr12_003550.1_X	0		2394	_chr12_003550.1_Y	0		2394	2394	0.0061
chr12_003552.1	_chr12_003552.1_X	0		1815	_chr12_003552.1_Y	0		1815	1815	0.0209
chr12_003553.1	_chr12_003553.1_X	0		795	_chr12_003553.1_Y	0		795	795	0.0447
chr12_003556.1	_chr12_003556.1_X	0		612	_chr12_003556.1_Y	0		612	612	0.0057
chr12_003557.1	_chr12_003557.1_X	0		1380	_chr12_003557.1_Y	0		1380	1380	0.0564
chr12_003573.1	_chr12_003573.1_X	0		576	_chr12_003573.1_Y	0		576	576	0.0478
chr12_003574.1	_chr12_003574.1_X	0		402	_chr12_003574.1_Y	0		402	402	0.0622
chr12_003578.1	_chr12_003578.1_X	0		900	_chr12_003578.1_Y	0		900	900	0.0443
chr12_003581.1	_chr12_003581.1_X	0		1431	_chr12_003581.1_Y	0		1431	1431	0.0110
chr12_003584.1	_chr12_003584.1_X	0		1077	_chr12_003584.1_Y	0		1077	1077	0.0111
chr12_003590.1	_chr12_003590.1_X	0		780	_chr12_003590.1_Y	0		780	780	0.0243
chr12_003591.1	_chr12_003591.1_X	0		948	_chr12_003591.1_Y	0		948	948	0.0530
chr12_003592.1	_chr12_003592.1_X	0		2421	_chr12_003592.1_Y	0		2421	2421	0.0106
chr12_003594.1	_chr12_003594.1_X	0		2160	_chr12_003594.1_Y	0		2160	2160	0.0204
chr12_003595.1	_chr12_003595.1_X	0		1872	_chr12_003595.1_Y	0		1872	1872	0.0154
chr12_003603.1	_chr12_003603.1_X	0		771	_chr12_003603.1_Y	0		771	771	0.0195
chr12_003610.1	_chr12_003610.1_X	0		462	_chr12_003610.1_Y	0		462	462	0.0158
chr12_003617.1	_chr12_003617.1_X	0		2904	_chr12_003617.1_Y	0		2904	2904	0.0484
chr12_003618.1	_chr12_003618.1_X	0		1710	_chr12_003618.1_Y	0		1710	1710	0.0107
chr12_003621.1	_chr12_003621.1_X	0		1299	_chr12_003621.1_Y	0		1299	1299	0.0237
chr12_003622.1	_chr12_003622.1_X	0		429	_chr12_003622.1_Y	0		429	429	0.0075
chr12_003632.1	_chr12_003632.1_X	0		879	_chr12_003632.1_Y	0		879	879	0.0348
chr12_003633.1	_chr12_003633.1_X	0		1461	_chr12_003633.1_Y	0		1461	1461	0.0462
chr12_003647.1	_chr12_003647.1_X	0		2589	_chr12_003647.1_Y	0		2589	2589	0.0127
chr12_003649.1	_chr12_003649.1_X	0		873	_chr12_003649.1_Y	0		873	873	0.0435
chr12_003652.1	_chr12_003652.1_X	0		2133	_chr12_003652.1_Y	0		2133	2133	0.0232
chr12_003662.1	_chr12_003662.1_X	0		1815	_chr12_003662.1_Y	0		1815	1815	0.0064
chr12_003663.1	_chr12_003663.1_X	0		1659	_chr12_003663.1_Y	0		1659	1659	0.0154
chr12_003669.1	_chr12_003669.1_X	0		2802	_chr12_003669.1_Y	0		2802	2802	0.0298
chr12_003687.1	_chr12_003687.1_X	0		2301	_chr12_003687.1_Y	0		2301	2301	0.0033
chr12_003688.1	_chr12_003688.1_X	0		1380	_chr12_003688.1_Y	0		1380	1380	0.0052
chr12_003690.1	_chr12_003690.1_X	0		684	_chr12_003690.1_Y	0		684	684	0.0184
chr12_003691.1	_chr12_003691.1_X	0		1200	_chr12_003691.1_Y	0		1200	1200	0.0572
chr12_003717.1	_chr12_003717.1_X	0		1101	_chr12_003717.1_Y	0		1101	1101	0.0724
chr12_003748.1	_chr12_003748.1_X	0		1266	_chr12_003748.1_Y	0		1266	1266	0.0821
chr12_003749.1	_chr12_003749.1_X	0		549	_chr12_003749.1_Y	0		549	549	0.0831
chr12_003754.1	_chr12_003754.1_X	0		2550	_chr12_003754.1_Y	0		2550	2550	0.0393
chr12_003764.1	_chr12_003764.1_X	0		2223	_chr12_003764.1_Y	0		2223	2223	0.0254
chr12_003798.1	_chr12_003798.1_X	0		2673	_chr12_003798.1_Y	0		2673	2673	0.0299
chr12_003800.1	_chr12_003800.1_X	0		375	_chr12_003800.1_Y	0		375	375	0.0394
chr12_003826.1	_chr12_003826.1_X	0		1884	_chr12_003826.1_Y	0		1884	1884	0.0654
chr12_003844.1	_chr12_003844.1_X	0		8199	_chr12_003844.1_Y	0		8199	8199	0.0212
chr12_003845.1	_chr12_003845.1_X	0		1821	_chr12_003845.1_Y	0		1821	1821	0.0469
chr12_003851.1	_chr12_003851.1_X	0		510	_chr12_003851.1_Y	0		510	510	0
chr12_003859.1	_chr12_003859.1_X	0		1110	_chr12_003859.1_Y	0		1110	1110	0.0911
chr12_003860.1	_chr12_003860.1_X	0		924	_chr12_003860.1_Y	0		924	924	0.0462
chr12_003867.1	_chr12_003867.1_X	0		1713	_chr12_003867.1_Y	0		1713	1713	0.0319
chr12_003868.1	_chr12_003868.1_X	0		2517	_chr12_003868.1_Y	0		2517	2517	0.0594
chr12_003879.1	_chr12_003879.1_X	0		1599	_chr12_003879.1_Y	0		1599	1599	0.0491
chr12_003885.1	_chr12_003885.1_X	0		1044	_chr12_003885.1_Y	0		1044	1044	0.0711
chr12_003889.1	_chr12_003889.1_X	0		858	_chr12_003889.1_Y	0		858	858	0.0593
chr12_003890.1	_chr12_003890.1_X	0		2196	_chr12_003890.1_Y	0		2196	2196	0.0117
chr12_003908.1	_chr12_003908.1_X	0		1269	_chr12_003908.1_Y	0		1269	1269	0.0506
chr12_003919.1	_chr12_003919.1_X	0		1242	_chr12_003919.1_Y	0		1242	1242	0.0660
chr12_003922.1	_chr12_003922.1_X	0		3171	_chr12_003922.1_Y	0		3171	3171	0.0286
chr12_003929.1	_chr12_003929.1_X	0		1488	_chr12_003929.1_Y	0		1488	1488	0.0136
chr12_003938.1	_chr12_003938.1_X	0		654	_chr12_003938.1_Y	0		654	654	0.0941
chr12_003965.1	_chr12_003965.1_X	0		1245	_chr12_003965.1_Y	0		1245	1245	0.0418
chr12_003968.1	_chr12_003968.1_X	0		534	_chr12_003968.1_Y	0		534	534	0.0483
chr12_003991.1	_chr12_003991.1_X	0		1254	_chr12_003991.1_Y	0		1254	1254	0.0496
chr12_003992.1	_chr12_003992.1_X	0		591	_chr12_003992.1_Y	0		591	591	0.0183
chr12_004006.1	_chr12_004006.1_X	0		1875	_chr12_004006.1_Y	0		1875	1875	0.0334
chr12_004013.1	_chr12_004013.1_X	0		924	_chr12_004013.1_Y	0		924	924	0.1484
chr12_004047.1	_chr12_004047.1_X	0		696	_chr12_004047.1_Y	0		696	696	0.0734
chr12_004053.1	_chr12_004053.1_X	0		2721	_chr12_004053.1_Y	0		2721	2721	0.1137
chr12_004059.1	_chr12_004059.1_X	0		1122	_chr12_004059.1_Y	0		1122	1122	0.0262
chr12_004087.1	_chr12_004087.1_X	0		690	_chr12_004087.1_Y	0		690	690	0.0102
chr12_004122.1	_chr12_004122.1_X	0		3693	_chr12_004122.1_Y	1	,1144	3693	3693	0.0162
chr12_004145.1	_chr12_004145.1_X	0		1503	_chr12_004145.1_Y	0		1503	1503	0.0195
chr12_004171.1	_chr12_004171.1_X	0		888	_chr12_004171.1_Y	0		888	888	0.0189
chr12_004189.1	_chr12_004189.1_X	0		1350	_chr12_004189.1_Y	0		1350	1350	0.0356
chr12_004192.1	_chr12_004192.1_X	0		1101	_chr12_004192.1_Y	0		1101	1101	0
chr12_004199.1	_chr12_004199.1_X	0		624	_chr12_004199.1_Y	0		624	624	0.0325
chr12_004200.1	_chr12_004200.1_X	0		1878	_chr12_004200.1_Y	0		1878	1878	0.0507
chr12_004206.1	_chr12_004206.1_X	0		4938	_chr12_004206.1_Y	0		4938	4938	0.0386
chr12_004244.1	_chr12_004244.1_X	0		3714	_chr12_004244.1_Y	0		3714	3714	0.0408
chr12_004266.1	_chr12_004266.1_X	0		936	_chr12_004266.1_Y	0		936	936	0.0527
chr12_004278.1	_chr12_004278.1_X	0		1368	_chr12_004278.1_Y	0		1368	1368	0.0317
chr12_004283.1	_chr12_004283.1_X	0		675	_chr12_004283.1_Y	0		675	675	0.0295
chr12_004305.1	_chr12_004305.1_X	0		1821	_chr12_004305.1_Y	0		1821	1821	0.0637
chr12_004310.1	_chr12_004310.1_X	0		627	_chr12_004310.1_Y	0		627	627	0.0250
chr12_004382.1	_chr12_004382.1_X	0		2748	_chr12_004382.1_Y	0		2748	2748	0.0278
chr12_004389.1	_chr12_004389.1_X	0		759	_chr12_004389.1_Y	0		759	759	0.0345
chr12_004400.1	_chr12_004400.1_X	0		765	_chr12_004400.1_Y	0		765	765	0.0507
chr12_004408.1	_chr12_004408.1_X	0		819	_chr12_004408.1_Y	0		819	819	0.0600
chr12_004418.1	_chr12_004418.1_X	0		1446	_chr12_004418.1_Y	0		1446	1446	0.0482
chr12_004421.1	_chr12_004421.1_X	0		1683	_chr12_004421.1_Y	0		1683	1683	0.0453
chr12_004455.1	_chr12_004455.1_X	0		693	_chr12_004455.1_Y	0		693	693	0.0612
chr12_004459.1	_chr12_004459.1_X	0		1557	_chr12_004459.1_Y	0		1557	1557	0.0445
chr12_004464.1	_chr12_004464.1_X	0		2601	_chr12_004464.1_Y	0		2601	2601	0.0463
chr12_004469.1	_chr12_004469.1_X	0		822	_chr12_004469.1_Y	0		822	822	0.0198
chr12_004471.1	_chr12_004471.1_X	0		1710	_chr12_004471.1_Y	0		1710	1710	0.0207
chr12_004487.1	_chr12_004487.1_X	0		378	_chr12_004487.1_Y	0		378	378	0.0749
chr12_004500.1	_chr12_004500.1_X	0		1938	_chr12_004500.1_Y	0		1938	1938	0.0364
chr12_004505.1	_chr12_004505.1_X	0		1806	_chr12_004505.1_Y	0		1806	1806	0.0518
chr12_004510.1	_chr12_004510.1_X	0		1200	_chr12_004510.1_Y	0		1200	1200	0.0571
chr12_004511.1	_chr12_004511.1_X	0		1194	_chr12_004511.1_Y	0		1194	1194	0.0570
chr12_004519.1	_chr12_004519.1_X	0		3999	_chr12_004519.1_Y	0		3999	3999	0.0205
chr12_004523.1	_chr12_004523.1_X	0		1344	_chr12_004523.1_Y	0		1344	1344	0.0188
chr12_004576.1	_chr12_004576.1_X	0		723	_chr12_004576.1_Y	0		723	723	0.1115
chr12_004577.1	_chr12_004577.1_X	0		12618	_chr12_004577.1_Y	0		12618	12618	0.0375
chr12_004592.1	_chr12_004592.1_X	0		1614	_chr12_004592.1_Y	0		1614	1614	0.0660
chr12_004593.1	_chr12_004593.1_X	0		2091	_chr12_004593.1_Y	0		2091	2091	0.0873
chr12_004598.1	_chr12_004598.1_X	0		894	_chr12_004598.1_Y	0		894	894	0.1700
chr12_004614.1	_chr12_004614.1_X	0		1782	_chr12_004614.1_Y	0		1782	1782	0.0448
chr12_004618.1	_chr12_004618.1_X	0		1254	_chr12_004618.1_Y	0		1254	1254	0.0272
chr12_004639.1	_chr12_004639.1_X	0		1869	_chr12_004639.1_Y	0		1869	1869	0.0962
chr12_004652.1	_chr12_004652.1_X	0		960	_chr12_004652.1_Y	0		960	960	0
