fasta_file_Name	X_sequence_name	X_number_internal_stop_codons	X_positions_internal_stop_codons	X_initial_sequence_length	Y_sequence_name	Y_number_stop_codons	Y_positions_stop_codons	Y_initial_sequence_length	final_XY_sequence_length	dS
g7528.t1	g7528.t1_Z	0		651	g7528.t1_W	0		651	651	0.0128
g756.t1	g756.t1_Z	0		2013	g756.t1_W	0		2013	2013	0.0019
g758.t1	g758.t1_Z	0		480	g758.t1_W	0		480	480	0
g763.t1	g763.t1_Z	0		507	g763.t1_W	0		507	507	0.0068
g764.t2	g764.t2_Z	0		2553	g764.t2_W	0		2553	2553	0.0016
g765.t1	g765.t1_Z	0		1866	g765.t1_W	0		1866	1866	0.0043
g766.t2	g766.t2_Z	0		897	g766.t2_W	0		897	897	0.0044
g769.t1	g769.t1_Z	0		1752	g769.t1_W	0		1752	1752	0.0112
g771.t1	g771.t1_Z	0		651	g771.t1_W	0		651	651	0
g772.t1	g772.t1_Z	0		453	g772.t1_W	0		453	453	0
g773.t1	g773.t1_Z	0		891	g773.t1_W	0		891	891	0.0049
g774.t1	g774.t1_Z	0		594	g774.t1_W	0		594	594	0.0115
g775.t1	g775.t1_Z	0		2811	g775.t1_W	0		2811	2811	0.0030
g776.t1	g776.t1_Z	0		1446	g776.t1_W	0		1446	1446	0
g777.t1	g777.t1_Z	0		342	g777.t1_W	0		342	342	0
g779.t1	g779.t1_Z	0		1260	g779.t1_W	0		1260	1260	0.0035
g781.t1	g781.t1_Z	0		459	g781.t1_W	0		459	459	0
g782.t1	g782.t1_Z	0		939	g782.t1_W	0		939	939	0.0111
g785.t1	g785.t1_Z	0		10857	g785.t1_W	0		10857	10857	0.0071
g787.t1	g787.t1_Z	0		3039	g787.t1_W	0		3039	3039	0.0021
g788.t1	g788.t1_Z	0		31245	g788.t1_W	0		31245	31245	0.0038
g789.t1	g789.t1_Z	0		1212	g789.t1_W	0		1212	1212	0.0061
g793.t1	g793.t1_Z	0		834	g793.t1_W	0		834	834	0.0213
g794.t2	g794.t2_Z	0		3246	g794.t2_W	0		3246	3246	0.0120
g795.t1	g795.t1_Z	0		1752	g795.t1_W	0		1752	1752	0.0048
g796.t1	g796.t1_Z	0		774	g796.t1_W	0		774	774	0.0104
g799.t1	g799.t1_Z	0		666	g799.t1_W	0		666	666	0
g8011.t1	g8011.t1_Z	0		420	g8011.t1_W	0		420	420	0
g8049.t1	g8049.t1_Z	0		1188	g8049.t1_W	0		1188	1188	0
g804.t1	g804.t1_Z	0		1437	g804.t1_W	0		1437	1437	0.0168
g812.t1	g812.t1_Z	0		918	g812.t1_W	0		918	918	0.0047
g816.t1	g816.t1_Z	0		2067	g816.t1_W	0		2067	2067	0.0045
g819.t1	g819.t1_Z	0		1467	g819.t1_W	0		1467	1467	0.0024
g820.t1	g820.t1_Z	0		564	g820.t1_W	0		564	564	0
g821.t1	g821.t1_Z	0		1029	g821.t1_W	0		1029	1029	0
g830.t1	g830.t1_Z	0		486	g830.t1_W	0		486	486	0
g831.t1	g831.t1_Z	0		1710	g831.t1_W	0		1710	1710	0.0081
g832.t1	g832.t1_Z	0		1476	g832.t1_W	0		1476	1476	0.0061
g835.t1	g835.t1_Z	0		696	g835.t1_W	0		696	696	0.0059
g840.t1	g840.t1_Z	0		2073	g840.t1_W	0		2073	2073	0.0040
g842.t1	g842.t1_Z	0		963	g842.t1_W	0		963	963	0.0129
g843.t2	g843.t2_Z	0		924	g843.t2_W	0		924	924	0.0076
g844.t1	g844.t1_Z	0		1854	g844.t1_W	0		1854	1854	0.0026
g847.t1	g847.t1_Z	0		2808	g847.t1_W	0		2808	2808	0.0048
g848.t1	g848.t1_Z	0		438	g848.t1_W	0		438	438	0
g859.t1	g859.t1_Z	0		1785	g859.t1_W	0		1785	1785	0.0064
g860.t1	g860.t1_Z	0		2964	g860.t1_W	0		2964	2964	0.0064
g865.t1	g865.t1_Z	0		1428	g865.t1_W	0		1428	1428	0.0200
g866.t1	g866.t1_Z	0		2238	g866.t1_W	0		2238	2238	0.0190
g868.t1	g868.t1_Z	0		1869	g868.t1_W	0		1869	1869	0.0023
g869.t1	g869.t1_Z	0		651	g869.t1_W	0		651	651	0
g876.t1	g876.t1_Z	0		480	g876.t1_W	0		480	480	0
g878.t1	g878.t1_Z	0		2724	g878.t1_W	0		2724	2724	0.0045
g879.t1	g879.t1_Z	0		711	g879.t1_W	0		711	711	0.0049
g880.t1	g880.t1_Z	0		7983	g880.t1_W	0		7983	7983	0.0037
g882.t1	g882.t1_Z	0		507	g882.t1_W	0		507	507	0.0224
g886.t1	g886.t1_Z	0		1011	g886.t1_W	0		1011	1011	0.0084
g887.t1	g887.t1_Z	0		951	g887.t1_W	0		951	951	0.0048
g890.t1	g890.t1_Z	0		936	g890.t1_W	0		936	936	0.0141
g899.t1	g899.t1_Z	0		1080	g899.t1_W	0		1080	1080	0.0069
g902.t1	g902.t1_Z	0		1305	g902.t1_W	0		1305	1305	0.0095
g905.t2	g905.t2_Z	0		1974	g905.t2_W	0		1974	1974	0.0044
g907.t2	g907.t2_Z	0		1080	g907.t2_W	0		1080	1080	0.0035
g908.t1	g908.t1_Z	0		1056	g908.t1_W	0		1056	1056	0.0080
g909.t1	g909.t1_Z	0		741	g909.t1_W	0		741	741	0
g910.t1	g910.t1_Z	0		957	g910.t1_W	0		957	957	0.0101
g911.t1	g911.t1_Z	0		2904	g911.t1_W	0		2904	2904	0.0014
g914.t1	g914.t1_Z	0		516	g914.t1_W	0		516	516	0
g916.t1	g916.t1_Z	0		648	g916.t1_W	0		648	648	0.0263
g917.t1	g917.t1_Z	0		1812	g917.t1_W	0		1812	1812	0.0075
g923.t1	g923.t1_Z	0		1326	g923.t1_W	0		1326	1326	0.0424
g924.t1	g924.t1_Z	0		747	g924.t1_W	0		747	747	0.0056
g925.t1	g925.t1_Z	0		2541	g925.t1_W	0		2541	2541	0.0063
g926.t1	g926.t1_Z	0		1488	g926.t1_W	0		1488	1488	0.0031
g935.t1	g935.t1_Z	0		648	g935.t1_W	0		648	648	0.0062
g936.t1	g936.t1_Z	0		2922	g936.t1_W	0		2922	2922	0.0037
g939.t1	g939.t1_Z	0		1563	g939.t1_W	0		1563	1563	0.0030
g940.t1	g940.t1_Z	0		5700	g940.t1_W	0		5700	5700	0.0041
g942.t1	g942.t1_Z	0		1266	g942.t1_W	0		1266	1266	0.0064
g946.t1	g946.t1_Z	0		1284	g946.t1_W	0		1284	1284	0
g956.t1	g956.t1_Z	0		1539	g956.t1_W	0		1539	1539	0.0053
g958.t1	g958.t1_Z	0		1164	g958.t1_W	0		1164	1164	0.0031
g959.t1	g959.t1_Z	0		1869	g959.t1_W	0		1869	1869	0
g960.t1	g960.t1_Z	0		1311	g960.t1_W	0		1311	1311	0
g961.t1	g961.t1_Z	0		1506	g961.t1_W	0		1506	1506	0.0029
g964.t1	g964.t1_Z	0		1161	g964.t1_W	0		1161	1161	0.0039
g9657.t1	g9657.t1_Z	0		1197	g9657.t1_W	0		1197	1197	0.0033
g965.t1	g965.t1_Z	0		1113	g965.t1_W	0		1113	1113	0.0039
g966.t1	g966.t1_Z	0		1257	g966.t1_W	0		1257	1257	0.0045
g968.t1	g968.t1_Z	0		3423	g968.t1_W	0		3423	3423	0.0066
g973.t1	g973.t1_Z	0		3003	g973.t1_W	0		3003	3003	0.0027
g975.t1	g975.t1_Z	0		1692	g975.t1_W	0		1692	1692	0.0145
g983.t1	g983.t1_Z	0		1494	g983.t1_W	0		1494	1494	0.0090
g986.t1	g986.t1_Z	0		1608	g986.t1_W	0		1608	1608	0.0081
g990.t1	g990.t1_Z	0		1911	g990.t1_W	0		1911	1911	0.0190
g993.t1	g993.t1_Z	0		3243	g993.t1_W	0		3243	3243	0.0048
g994.t1	g994.t1_Z	0		1644	g994.t1_W	0		1644	1644	0.0102
g998.t2	g998.t2_Z	0		765	g998.t2_W	0		765	765	0.0050
g999.t1	g999.t1_Z	0		1458	g999.t1_W	0		1458	1458	0.0200
