fasta_file_Name	X_sequence_name	X_number_internal_stop_codons	X_positions_internal_stop_codons	X_initial_sequence_length	Y_sequence_name	Y_number_stop_codons	Y_positions_stop_codons	Y_initial_sequence_length	final_XY_sequence_length	dS
chr10_003309.1	_chr10_003309.1_X	0		2721	_chr10_003309.1_Y	0		2721	2721	0.0013
chr10_003310.1	_chr10_003310.1_X	0		924	_chr10_003310.1_Y	0		924	924	0
chr10_003504.1	_chr10_003504.1_X	0		2001	_chr10_003504.1_Y	0		2001	2001	0.0018
chr10_003506.1	_chr10_003506.1_X	0		432	_chr10_003506.1_Y	0		432	432	0
chr10_003545.1	_chr10_003545.1_X	0		2124	_chr10_003545.1_Y	0		2124	2124	0
chr10_003546.1	_chr10_003546.1_X	0		1803	_chr10_003546.1_Y	0		1803	1803	0.0023
chr10_003547.1	_chr10_003547.1_X	0		2364	_chr10_003547.1_Y	0		2364	2364	0.0018
chr10_003554.1	_chr10_003554.1_X	0		990	_chr10_003554.1_Y	0		990	990	0
chr10_003583.1	_chr10_003583.1_X	0		363	_chr10_003583.1_Y	0		363	363	0
chr10_003589.1	_chr10_003589.1_X	0		651	_chr10_003589.1_Y	0		651	651	0.0055
chr10_003591.1	_chr10_003591.1_X	0		717	_chr10_003591.1_Y	0		717	717	0
chr10_003608.1	_chr10_003608.1_X	0		1746	_chr10_003608.1_Y	0		1746	1746	0.0031
chr10_003609.1	_chr10_003609.1_X	0		1128	_chr10_003609.1_Y	0		1128	1128	0.0034
chr10_003620.1	_chr10_003620.1_X	0		4707	_chr10_003620.1_Y	0		4707	4707	0
chr10_003624.1	_chr10_003624.1_X	0		693	_chr10_003624.1_Y	0		693	693	0
chr10_003625.1	_chr10_003625.1_X	0		2178	_chr10_003625.1_Y	0		2178	2178	0.0017
chr10_003626.1	_chr10_003626.1_X	0		801	_chr10_003626.1_Y	0		801	801	0
chr10_003663.1	_chr10_003663.1_X	0		945	_chr10_003663.1_Y	0		945	945	0
chr10_003665.1	_chr10_003665.1_X	0		1212	_chr10_003665.1_Y	0		1212	1212	0.0108
chr10_003667.1	_chr10_003667.1_X	0		1218	_chr10_003667.1_Y	0		1218	1218	0.0035
chr10_003668.1	_chr10_003668.1_X	0		1866	_chr10_003668.1_Y	0		1866	1866	0.0064
chr10_003684.1	_chr10_003684.1_X	0		798	_chr10_003684.1_Y	0		798	798	0
chr10_003685.1	_chr10_003685.1_X	0		1095	_chr10_003685.1_Y	0		1095	1095	0.0035
chr10_003696.1	_chr10_003696.1_X	0		1560	_chr10_003696.1_Y	0		1560	1560	0.0024
chr10_003699.1	_chr10_003699.1_X	0		579	_chr10_003699.1_Y	0		579	579	0.0065
chr10_003700.1	_chr10_003700.1_X	0		921	_chr10_003700.1_Y	0		921	921	0.0040
chr10_003702.1	_chr10_003702.1_X	0		1137	_chr10_003702.1_Y	0		1137	1137	0.0046
chr10_003707.1	_chr10_003707.1_X	0		312	_chr10_003707.1_Y	0		312	312	0
chr10_003713.1	_chr10_003713.1_X	0		510	_chr10_003713.1_Y	0		510	510	0
chr10_003717.1	_chr10_003717.1_X	0		2520	_chr10_003717.1_Y	0		2520	2520	0.0015
chr10_003734.1	_chr10_003734.1_X	0		1269	_chr10_003734.1_Y	0		1269	1269	0.0058
chr10_003743.1	_chr10_003743.1_X	0		1119	_chr10_003743.1_Y	0		1119	1119	0.0032
chr10_003760.1	_chr10_003760.1_X	0		549	_chr10_003760.1_Y	0		549	549	0
chr10_003764.1	_chr10_003764.1_X	0		1323	_chr10_003764.1_Y	0		1323	1323	0.0029
chr10_003767.1	_chr10_003767.1_X	0		1140	_chr10_003767.1_Y	0		1140	1140	0.0073
chr10_003772.1	_chr10_003772.1_X	0		618	_chr10_003772.1_Y	0		618	618	0.0044
chr10_003777.1	_chr10_003777.1_X	0		2334	_chr10_003777.1_Y	0		2334	2334	0.0019
chr10_003782.1	_chr10_003782.1_X	0		3351	_chr10_003782.1_Y	0		3351	3351	0.0024
chr10_003787.1	_chr10_003787.1_X	0		1278	_chr10_003787.1_Y	0		1278	1278	0.0095
chr10_003805.1	_chr10_003805.1_X	0		2250	_chr10_003805.1_Y	0		2250	2250	0
chr10_003806.1	_chr10_003806.1_X	0		2082	_chr10_003806.1_Y	0		2082	2082	0
chr10_003808.1	_chr10_003808.1_X	0		4230	_chr10_003808.1_Y	0		4230	4230	0.0040
chr10_003819.1	_chr10_003819.1_X	0		531	_chr10_003819.1_Y	0		531	531	0.0064
chr10_003840.1	_chr10_003840.1_X	0		225	_chr10_003840.1_Y	0		225	225	0.0136
chr10_003848.1	_chr10_003848.1_X	0		3423	_chr10_003848.1_Y	0		3423	3423	0.0040
chr10_003849.1	_chr10_003849.1_X	0		1764	_chr10_003849.1_Y	0		1764	1764	0.0112
chr10_003850.1	_chr10_003850.1_X	0		1215	_chr10_003850.1_Y	0		1215	1215	0.0030
chr10_003863.1	_chr10_003863.1_X	0		672	_chr10_003863.1_Y	0		672	672	0.0052
chr10_003866.1	_chr10_003866.1_X	0		1041	_chr10_003866.1_Y	0		1041	1041	0
chr10_003871.1	_chr10_003871.1_X	0		1008	_chr10_003871.1_Y	0		1008	1008	0
chr10_003877.1	_chr10_003877.1_X	0		945	_chr10_003877.1_Y	0		945	945	0
chr10_003900.1	_chr10_003900.1_X	0		1851	_chr10_003900.1_Y	0		1851	1851	0
chr10_003901.1	_chr10_003901.1_X	0		756	_chr10_003901.1_Y	0		756	756	0.0046
chr10_003903.1	_chr10_003903.1_X	0		4125	_chr10_003903.1_Y	0		4125	4125	0.0008
chr10_003904.1	_chr10_003904.1_X	0		2556	_chr10_003904.1_Y	0		2556	2556	0
chr10_003907.1	_chr10_003907.1_X	0		1992	_chr10_003907.1_Y	0		1992	1992	0.0062
chr10_003908.1	_chr10_003908.1_X	0		840	_chr10_003908.1_Y	0		840	840	0
chr10_003913.1	_chr10_003913.1_X	0		1224	_chr10_003913.1_Y	0		1224	1224	0
chr10_003921.1	_chr10_003921.1_X	0		1167	_chr10_003921.1_Y	0		1167	1167	0.0185
chr10_003922.1	_chr10_003922.1_X	0		1524	_chr10_003922.1_Y	0		1524	1524	0.0072
chr10_003925.1	_chr10_003925.1_X	0		2154	_chr10_003925.1_Y	0		2154	2154	0.0044
chr10_003928.1	_chr10_003928.1_X	0		1182	_chr10_003928.1_Y	0		1182	1182	0
chr10_003930.1	_chr10_003930.1_X	0		2520	_chr10_003930.1_Y	0		2520	2520	0
chr10_003933.1	_chr10_003933.1_X	0		4317	_chr10_003933.1_Y	0		4317	4317	0
chr10_003937.1	_chr10_003937.1_X	0		1455	_chr10_003937.1_Y	0		1455	1455	0
chr10_003939.1	_chr10_003939.1_X	0		729	_chr10_003939.1_Y	0		729	729	0
chr10_003947.1	_chr10_003947.1_X	0		4782	_chr10_003947.1_Y	0		4782	4782	0.0008
chr10_003948.1	_chr10_003948.1_X	0		1311	_chr10_003948.1_Y	0		1311	1311	0
chr10_003949.1	_chr10_003949.1_X	0		1470	_chr10_003949.1_Y	0		1470	1470	0
chr10_003950.1	_chr10_003950.1_X	0		1335	_chr10_003950.1_Y	0		1335	1335	0.0030
chr10_003951.1	_chr10_003951.1_X	0		804	_chr10_003951.1_Y	0		804	804	0
chr10_003985.1	_chr10_003985.1_X	0		1182	_chr10_003985.1_Y	0		1182	1182	0
chr10_003986.1	_chr10_003986.1_X	0		807	_chr10_003986.1_Y	0		807	807	0
chr10_003987.1	_chr10_003987.1_X	0		3396	_chr10_003987.1_Y	0		3396	3396	0.0011
chr10_003990.1	_chr10_003990.1_X	0		2097	_chr10_003990.1_Y	0		2097	2097	0
chr10_003991.1	_chr10_003991.1_X	0		1455	_chr10_003991.1_Y	0		1455	1455	0.0093
chr10_003992.1	_chr10_003992.1_X	0		894	_chr10_003992.1_Y	0		894	894	0.0132
chr10_003995.1	_chr10_003995.1_X	0		2460	_chr10_003995.1_Y	0		2460	2460	0.0017
chr10_003996.1	_chr10_003996.1_X	0		1179	_chr10_003996.1_Y	0		1179	1179	0
chr10_003997.1	_chr10_003997.1_X	0		972	_chr10_003997.1_Y	0		972	972	0.0034
chr10_003998.1	_chr10_003998.1_X	0		1578	_chr10_003998.1_Y	0		1578	1578	0
chr10_003999.1	_chr10_003999.1_X	0		1353	_chr10_003999.1_Y	0		1353	1353	0.0024
chr10_004000.1	_chr10_004000.1_X	0		942	_chr10_004000.1_Y	0		942	942	0
chr10_004002.1	_chr10_004002.1_X	0		894	_chr10_004002.1_Y	0		894	894	0
chr10_004003.1	_chr10_004003.1_X	0		1998	_chr10_004003.1_Y	0		1998	1998	0
chr10_004010.1	_chr10_004010.1_X	0		1230	_chr10_004010.1_Y	0		1230	1230	0
chr10_004011.1	_chr10_004011.1_X	0		966	_chr10_004011.1_Y	0		966	966	0
chr10_004013.1	_chr10_004013.1_X	0		4290	_chr10_004013.1_Y	0		4290	4290	0.0009
chr10_004015.1	_chr10_004015.1_X	0		1221	_chr10_004015.1_Y	0		1221	1221	0.0049
chr10_004016.1	_chr10_004016.1_X	0		363	_chr10_004016.1_Y	0		363	363	0
chr10_004018.1	_chr10_004018.1_X	0		1284	_chr10_004018.1_Y	0		1284	1284	0
chr10_004019.1	_chr10_004019.1_X	0		411	_chr10_004019.1_Y	0		411	411	0
chr10_004020.1	_chr10_004020.1_X	0		411	_chr10_004020.1_Y	0		411	411	0
chr10_004021.1	_chr10_004021.1_X	0		984	_chr10_004021.1_Y	0		984	984	0
chr10_004023.1	_chr10_004023.1_X	0		1521	_chr10_004023.1_Y	0		1521	1521	0.0024
chr10_004024.1	_chr10_004024.1_X	0		849	_chr10_004024.1_Y	0		849	849	0
chr10_004034.1	_chr10_004034.1_X	0		1269	_chr10_004034.1_Y	0		1269	1269	0
chr10_004037.1	_chr10_004037.1_X	0		5235	_chr10_004037.1_Y	0		5235	5235	0.0007
chr10_004039.1	_chr10_004039.1_X	0		711	_chr10_004039.1_Y	0		711	711	0
chr10_004041.1	_chr10_004041.1_X	0		2052	_chr10_004041.1_Y	0		2052	2052	0.0020
chr10_004042.1	_chr10_004042.1_X	0		486	_chr10_004042.1_Y	0		486	486	0
chr10_004043.1	_chr10_004043.1_X	0		849	_chr10_004043.1_Y	0		849	849	0.0063
chr10_004045.1	_chr10_004045.1_X	0		3699	_chr10_004045.1_Y	0		3699	3699	0.0010
chr10_004048.1	_chr10_004048.1_X	0		621	_chr10_004048.1_Y	0		621	621	0.0064
chr10_004051.1	_chr10_004051.1_X	0		1683	_chr10_004051.1_Y	0		1683	1683	0
chr10_004062.1	_chr10_004062.1_X	0		1599	_chr10_004062.1_Y	0		1599	1599	0.0026
chr10_004083.1	_chr10_004083.1_X	0		711	_chr10_004083.1_Y	0		711	711	0.0187
chr10_004084.1	_chr10_004084.1_X	0		2841	_chr10_004084.1_Y	0		2841	2841	0.0014
chr10_004087.1	_chr10_004087.1_X	0		1005	_chr10_004087.1_Y	0		1005	1005	0.0048
chr10_004088.1	_chr10_004088.1_X	0		1425	_chr10_004088.1_Y	0		1425	1425	0.0052
chr10_004089.1	_chr10_004089.1_X	0		1143	_chr10_004089.1_Y	0		1143	1143	0.0227
chr10_004090.1	_chr10_004090.1_X	0		1485	_chr10_004090.1_Y	0		1485	1485	0.0065
chr10_004091.1	_chr10_004091.1_X	0		1614	_chr10_004091.1_Y	0		1614	1614	0
chr10_004095.1	_chr10_004095.1_X	0		939	_chr10_004095.1_Y	0		939	939	0.0037
chr10_004096.1	_chr10_004096.1_X	0		903	_chr10_004096.1_Y	0		903	903	0.0038
chr10_004100.1	_chr10_004100.1_X	0		2478	_chr10_004100.1_Y	0		2478	2478	0.0016
chr10_004101.1	_chr10_004101.1_X	0		972	_chr10_004101.1_Y	0		972	972	0
chr10_004105.1	_chr10_004105.1_X	0		1434	_chr10_004105.1_Y	0		1434	1434	0.0108
chr10_004107.1	_chr10_004107.1_X	0		990	_chr10_004107.1_Y	0		990	990	0
chr10_004108.1	_chr10_004108.1_X	0		303	_chr10_004108.1_Y	0		303	303	0
chr10_004114.1	_chr10_004114.1_X	0		1542	_chr10_004114.1_Y	0		1542	1542	0.0215
chr10_004116.1	_chr10_004116.1_X	0		1929	_chr10_004116.1_Y	0		1929	1929	0.0204
chr10_004117.1	_chr10_004117.1_X	0		1275	_chr10_004117.1_Y	0		1275	1275	0.0395
chr10_004119.1	_chr10_004119.1_X	0		1800	_chr10_004119.1_Y	0		1800	1800	0.0395
chr10_004121.1	_chr10_004121.1_X	0		2031	_chr10_004121.1_Y	0		2031	2031	0.0223
chr10_004124.1	_chr10_004124.1_X	0		2190	_chr10_004124.1_Y	0		2190	2190	0.0061
chr10_004125.1	_chr10_004125.1_X	0		2688	_chr10_004125.1_Y	0		2688	2688	0.0191
chr10_004132.1	_chr10_004132.1_X	0		1884	_chr10_004132.1_Y	0		1884	1884	0.0246
chr10_004137.1	_chr10_004137.1_X	0		1230	_chr10_004137.1_Y	0		1230	1230	0
chr10_004149.1	_chr10_004149.1_X	0		504	_chr10_004149.1_Y	0		504	504	0.0037
chr10_004207.1	_chr10_004207.1_X	0		816	_chr10_004207.1_Y	0		816	816	0
chr10_004266.1	_chr10_004266.1_X	0		2313	_chr10_004266.1_Y	0		2313	2313	0
chr10_004273.1	_chr10_004273.1_X	0		1695	_chr10_004273.1_Y	0		1695	1695	0.0027
chr10_004289.1	_chr10_004289.1_X	0		981	_chr10_004289.1_Y	0		981	981	0
chr10_004293.1	_chr10_004293.1_X	0		522	_chr10_004293.1_Y	0		522	522	0
chr10_004294.1	_chr10_004294.1_X	0		810	_chr10_004294.1_Y	0		810	810	0.0410
chr10_004315.1	_chr10_004315.1_X	0		891	_chr10_004315.1_Y	0		891	891	0
chr10_004316.1	_chr10_004316.1_X	0		1581	_chr10_004316.1_Y	0		1581	1581	0.0024
chr10_004317.1	_chr10_004317.1_X	0		459	_chr10_004317.1_Y	0		459	459	0
chr10_004318.1	_chr10_004318.1_X	0		2013	_chr10_004318.1_Y	0		2013	2013	0
chr10_004325.1	_chr10_004325.1_X	0		1539	_chr10_004325.1_Y	0		1539	1539	0.0057
chr10_004331.1	_chr10_004331.1_X	0		576	_chr10_004331.1_Y	0		576	576	0
chr10_004334.1	_chr10_004334.1_X	0		309	_chr10_004334.1_Y	0		309	309	0
chr10_004335.1	_chr10_004335.1_X	0		1275	_chr10_004335.1_Y	0		1275	1275	0
chr10_004336.1	_chr10_004336.1_X	0		1206	_chr10_004336.1_Y	0		1206	1206	0
chr10_004337.1	_chr10_004337.1_X	0		1689	_chr10_004337.1_Y	0		1689	1689	0.0025
chr10_004338.1	_chr10_004338.1_X	0		741	_chr10_004338.1_Y	0		741	741	0
chr10_004342.1	_chr10_004342.1_X	0		438	_chr10_004342.1_Y	0		438	438	0.0076
chr10_004419.1	_chr10_004419.1_X	0		471	_chr10_004419.1_Y	0		471	471	0.0151
chr10_004423.1	_chr10_004423.1_X	0		843	_chr10_004423.1_Y	0		843	843	0
chr10_004425.1	_chr10_004425.1_X	0		5031	_chr10_004425.1_Y	0		5031	5031	0.0119
chr10_004426.1	_chr10_004426.1_X	0		1212	_chr10_004426.1_Y	0		1212	1212	0.0098
chr1_000729.1	_chr1_000729.1_X	0		657	_chr1_000729.1_Y	0		657	657	0
chr1_001086.1	_chr1_001086.1_X	0		1578	_chr1_001086.1_Y	0		1578	1578	0.0152
chr1_001478.1	_chr1_001478.1_X	0		753	_chr1_001478.1_Y	0		753	753	0
chr1_001671.1	_chr1_001671.1_X	0		1056	_chr1_001671.1_Y	0		1056	1056	0
chr1_001863.1	_chr1_001863.1_X	0		402	_chr1_001863.1_Y	0		402	402	0.0220
chr1_002214.1	_chr1_002214.1_X	0		1818	_chr1_002214.1_Y	0		1818	1818	0.0167
chr1_003539.1	_chr1_003539.1_X	0		1692	_chr1_003539.1_Y	0		1692	1692	0.0030
chr1_004013.1	_chr1_004013.1_X	0		1818	_chr1_004013.1_Y	0		1818	1818	0.0308
chr1_004183.1	_chr1_004183.1_X	0		735	_chr1_004183.1_Y	0		735	735	0.0101
chr1_004194.1	_chr1_004194.1_X	0		852	_chr1_004194.1_Y	1	,727	852	852	0
chr11_000930.1	_chr11_000930.1_X	0		681	_chr11_000930.1_Y	0		681	681	0.0264
chr11_001578.1	_chr11_001578.1_X	0		729	_chr11_001578.1_Y	0		729	729	0
chr11_001719.1	_chr11_001719.1_X	0		1605	_chr11_001719.1_Y	0		1605	1605	0
chr11_002465.1	_chr11_002465.1_X	0		1527	_chr11_002465.1_Y	1	,982	1527	1527	0.0163
chr11_002466.1	_chr11_002466.1_X	0		2436	_chr11_002466.1_Y	0		2436	2436	0
chr11_002617.1	_chr11_002617.1_X	0		2067	_chr11_002617.1_Y	0		2067	2067	0.0374
chr11_003990.1	_chr11_003990.1_X	0		744	_chr11_003990.1_Y	0		744	744	0
chr12_000005.1	_chr12_000005.1_X	0		588	_chr12_000005.1_Y	0		588	588	0.0727
chr12_000006.1	_chr12_000006.1_X	0		798	_chr12_000006.1_Y	0		798	798	0.0943
chr12_000011.1	_chr12_000011.1_X	0		1266	_chr12_000011.1_Y	0		1266	1266	0.0967
chr12_000018.1	_chr12_000018.1_X	0		1035	_chr12_000018.1_Y	0		1035	1035	0.0924
chr12_000033.1	_chr12_000033.1_X	0		1464	_chr12_000033.1_Y	0		1464	1464	0.0053
chr12_000037.1	_chr12_000037.1_X	0		813	_chr12_000037.1_Y	0		813	813	0.0691
chr12_000039.1	_chr12_000039.1_X	0		1863	_chr12_000039.1_Y	0		1863	1863	0.0239
chr12_000070.1	_chr12_000070.1_X	0		807	_chr12_000070.1_Y	0		807	807	0.0303
chr12_000072.1	_chr12_000072.1_X	0		1476	_chr12_000072.1_Y	0		1476	1476	0.0431
chr12_000081.1	_chr12_000081.1_X	0		780	_chr12_000081.1_Y	0		780	780	0
chr12_000084.1	_chr12_000084.1_X	0		1866	_chr12_000084.1_Y	0		1866	1866	0.1322
chr12_000085.1	_chr12_000085.1_X	0		1845	_chr12_000085.1_Y	0		1845	1845	0.0383
chr12_000093.1	_chr12_000093.1_X	0		585	_chr12_000093.1_Y	0		585	585	0.0787
chr12_000105.1	_chr12_000105.1_X	0		2832	_chr12_000105.1_Y	0		2832	2832	0.0700
chr12_000106.1	_chr12_000106.1_X	0		4626	_chr12_000106.1_Y	0		4626	4626	0.0655
chr12_000107.1	_chr12_000107.1_X	0		2445	_chr12_000107.1_Y	0		2445	2445	0.0599
chr12_000120.1	_chr12_000120.1_X	0		1581	_chr12_000120.1_Y	0		1581	1581	0.0089
chr12_000125.1	_chr12_000125.1_X	0		5487	_chr12_000125.1_Y	0		5487	5487	0.0593
chr12_000126.1	_chr12_000126.1_X	0		5340	_chr12_000126.1_Y	0		5340	5340	0.0123
chr12_000128.1	_chr12_000128.1_X	0		525	_chr12_000128.1_Y	0		525	525	0.1175
chr12_000135.1	_chr12_000135.1_X	0		1953	_chr12_000135.1_Y	0		1953	1953	0.0381
chr12_000142.1	_chr12_000142.1_X	0		1833	_chr12_000142.1_Y	0		1833	1833	0
chr12_000143.1	_chr12_000143.1_X	0		1320	_chr12_000143.1_Y	0		1320	1320	0.0829
chr12_000145.1	_chr12_000145.1_X	0		1593	_chr12_000145.1_Y	0		1593	1593	0.0562
chr12_000156.1	_chr12_000156.1_X	0		1017	_chr12_000156.1_Y	0		1017	1017	0.0311
chr12_000160.1	_chr12_000160.1_X	0		2601	_chr12_000160.1_Y	1	,2569	2601	2601	0.0275
chr12_000161.1	_chr12_000161.1_X	0		411	_chr12_000161.1_Y	0		411	411	0.0542
chr12_000167.1	_chr12_000167.1_X	0		1578	_chr12_000167.1_Y	0		1578	1578	0.0604
chr12_000168.1	_chr12_000168.1_X	0		1233	_chr12_000168.1_Y	0		1233	1233	0.0504
chr12_000169.1	_chr12_000169.1_X	0		4134	_chr12_000169.1_Y	0		4134	4134	0.0207
chr12_000171.1	_chr12_000171.1_X	0		480	_chr12_000171.1_Y	0		480	480	0.1045
chr12_000175.1	_chr12_000175.1_X	0		1359	_chr12_000175.1_Y	0		1359	1359	0.0140
chr12_000176.1	_chr12_000176.1_X	0		1860	_chr12_000176.1_Y	0		1860	1860	0.0230
chr12_000177.1	_chr12_000177.1_X	0		1833	_chr12_000177.1_Y	0		1833	1833	0.1210
chr12_000179.1	_chr12_000179.1_X	0		1443	_chr12_000179.1_Y	0		1443	1443	0.0928
chr12_000181.1	_chr12_000181.1_X	0		1440	_chr12_000181.1_Y	0		1440	1440	0
chr12_000186.1	_chr12_000186.1_X	0		1005	_chr12_000186.1_Y	0		1005	1005	0.0042
chr12_000192.1	_chr12_000192.1_X	0		693	_chr12_000192.1_Y	0		693	693	0.0293
chr12_000197.1	_chr12_000197.1_X	0		1443	_chr12_000197.1_Y	0		1443	1443	0
chr12_000200.1	_chr12_000200.1_X	0		3189	_chr12_000200.1_Y	0		3189	3189	0.0661
chr12_000210.1	_chr12_000210.1_X	0		2097	_chr12_000210.1_Y	0		2097	2097	0.0321
chr12_000215.1	_chr12_000215.1_X	0		960	_chr12_000215.1_Y	0		960	960	0.1440
chr12_000216.1	_chr12_000216.1_X	0		444	_chr12_000216.1_Y	0		444	444	0.0654
chr12_000229.1	_chr12_000229.1_X	0		1539	_chr12_000229.1_Y	0		1539	1539	0.0227
chr12_000236.1	_chr12_000236.1_X	0		2169	_chr12_000236.1_Y	0		2169	2169	0.0967
chr12_000239.1	_chr12_000239.1_X	0		4350	_chr12_000239.1_Y	0		4350	4350	0.0529
chr12_000240.1	_chr12_000240.1_X	0		1395	_chr12_000240.1_Y	0		1395	1395	0.0201
chr12_000244.1	_chr12_000244.1_X	0		678	_chr12_000244.1_Y	0		678	678	0.0285
chr12_000247.1	_chr12_000247.1_X	0		5133	_chr12_000247.1_Y	0		5133	5133	0.0256
chr12_000249.1	_chr12_000249.1_X	0		1725	_chr12_000249.1_Y	0		1725	1725	0.0319
chr12_000250.1	_chr12_000250.1_X	0		2667	_chr12_000250.1_Y	0		2667	2667	0.0248
chr12_000253.1	_chr12_000253.1_X	0		6321	_chr12_000253.1_Y	0		6321	6321	0.0358
chr12_000259.1	_chr12_000259.1_X	0		1695	_chr12_000259.1_Y	0		1695	1695	0.0517
chr12_000269.1	_chr12_000269.1_X	0		861	_chr12_000269.1_Y	0		861	861	0.0628
chr12_000270.1	_chr12_000270.1_X	0		1977	_chr12_000270.1_Y	0		1977	1977	0.0079
chr12_000271.1	_chr12_000271.1_X	0		2313	_chr12_000271.1_Y	0		2313	2313	0.0091
chr12_000275.1	_chr12_000275.1_X	0		2103	_chr12_000275.1_Y	0		2103	2103	0.0313
chr12_000276.1	_chr12_000276.1_X	0		1476	_chr12_000276.1_Y	0		1476	1476	0.0081
chr12_000277.1	_chr12_000277.1_X	0		489	_chr12_000277.1_Y	0		489	489	0.0950
chr12_000280.1	_chr12_000280.1_X	0		1203	_chr12_000280.1_Y	0		1203	1203	0.0245
chr12_000281.1	_chr12_000281.1_X	0		2355	_chr12_000281.1_Y	0		2355	2355	0.0356
chr12_000282.1	_chr12_000282.1_X	0		1185	_chr12_000282.1_Y	0		1185	1185	0.0349
chr12_000289.1	_chr12_000289.1_X	0		3966	_chr12_000289.1_Y	0		3966	3966	0.0086
chr12_000299.1	_chr12_000299.1_X	0		1977	_chr12_000299.1_Y	0		1977	1977	0.0151
chr12_000300.1	_chr12_000300.1_X	0		1365	_chr12_000300.1_Y	0		1365	1365	0.0530
chr12_000301.1	_chr12_000301.1_X	0		1722	_chr12_000301.1_Y	1	,1663	1722	1722	0.0092
chr12_000302.1	_chr12_000302.1_X	0		1200	_chr12_000302.1_Y	0		1200	1200	0.0219
chr12_000306.1	_chr12_000306.1_X	0		534	_chr12_000306.1_Y	0		534	534	0.0657
chr12_000321.1	_chr12_000321.1_X	0		1032	_chr12_000321.1_Y	0		1032	1032	0.0044
chr12_000333.1	_chr12_000333.1_X	0		2139	_chr12_000333.1_Y	0		2139	2139	0.0128
chr12_000334.1	_chr12_000334.1_X	0		864	_chr12_000334.1_Y	0		864	864	0.0262
chr12_000337.1	_chr12_000337.1_X	0		570	_chr12_000337.1_Y	1	,436	570	570	0.0075
chr12_000338.1	_chr12_000338.1_X	0		606	_chr12_000338.1_Y	0		606	606	0.0434
chr12_000339.1	_chr12_000339.1_X	0		963	_chr12_000339.1_Y	0		963	963	0.0045
chr12_000342.1	_chr12_000342.1_X	0		2256	_chr12_000342.1_Y	0		2256	2256	0.0263
chr12_000343.1	_chr12_000343.1_X	0		360	_chr12_000343.1_Y	0		360	360	0
chr12_000354.1	_chr12_000354.1_X	0		3195	_chr12_000354.1_Y	0		3195	3195	0.0208
chr12_000365.1	_chr12_000365.1_X	0		465	_chr12_000365.1_Y	0		465	465	0.0980
chr12_000399.1	_chr12_000399.1_X	0		2586	_chr12_000399.1_Y	0		2586	2586	0.1064
chr12_000438.1	_chr12_000438.1_X	0		2844	_chr12_000438.1_Y	0		2844	2844	0.0407
chr12_000439.1	_chr12_000439.1_X	0		1497	_chr12_000439.1_Y	0		1497	1497	0.0448
chr12_000451.1	_chr12_000451.1_X	0		486	_chr12_000451.1_Y	0		486	486	0.0100
chr12_000452.1	_chr12_000452.1_X	0		1032	_chr12_000452.1_Y	1	,34	1032	1032	0.0292
chr12_000454.1	_chr12_000454.1_X	0		948	_chr12_000454.1_Y	0		948	948	0.0038
chr12_000469.1	_chr12_000469.1_X	0		2442	_chr12_000469.1_Y	0		2442	2442	0.0325
chr12_000471.1	_chr12_000471.1_X	0		3036	_chr12_000471.1_Y	0		3036	3036	0.0369
chr12_000476.1	_chr12_000476.1_X	0		1896	_chr12_000476.1_Y	0		1896	1896	0.0829
chr12_000480.1	_chr12_000480.1_X	0		3039	_chr12_000480.1_Y	0		3039	3039	0.0419
chr12_000481.1	_chr12_000481.1_X	0		1404	_chr12_000481.1_Y	0		1404	1404	0.0343
chr12_000483.1	_chr12_000483.1_X	0		1785	_chr12_000483.1_Y	0		1785	1785	0.0275
chr12_000494.1	_chr12_000494.1_X	0		1179	_chr12_000494.1_Y	0		1179	1179	0.0256
chr12_000522.1	_chr12_000522.1_X	0		648	_chr12_000522.1_Y	0		648	648	0
chr12_000523.1	_chr12_000523.1_X	0		918	_chr12_000523.1_Y	0		918	918	0
chr12_000527.1	_chr12_000527.1_X	0		564	_chr12_000527.1_Y	0		564	564	0
chr12_000547.1	_chr12_000547.1_X	0		1575	_chr12_000547.1_Y	0		1575	1575	0.0697
chr12_000558.1	_chr12_000558.1_X	0		645	_chr12_000558.1_Y	0		645	645	0
chr12_000570.1	_chr12_000570.1_X	0		984	_chr12_000570.1_Y	0		984	984	0.0512
chr12_000580.1	_chr12_000580.1_X	0		1365	_chr12_000580.1_Y	0		1365	1365	0.0278
chr12_000585.1	_chr12_000585.1_X	0		213	_chr12_000585.1_Y	0		213	213	0
chr12_000593.1	_chr12_000593.1_X	0		2601	_chr12_000593.1_Y	0		2601	2601	0.0612
chr12_000595.1	_chr12_000595.1_X	0		981	_chr12_000595.1_Y	0		981	981	0.0340
chr12_000598.1	_chr12_000598.1_X	0		1716	_chr12_000598.1_Y	0		1716	1716	0.0540
chr12_000620.1	_chr12_000620.1_X	0		1068	_chr12_000620.1_Y	0		1068	1068	0.0130
chr12_000624.1	_chr12_000624.1_X	0		1698	_chr12_000624.1_Y	0		1698	1698	0.0556
chr12_000634.1	_chr12_000634.1_X	0		1704	_chr12_000634.1_Y	0		1704	1704	0.0642
chr12_000673.1	_chr12_000673.1_X	0		1254	_chr12_000673.1_Y	0		1254	1254	0.1051
chr12_000688.1	_chr12_000688.1_X	0		1326	_chr12_000688.1_Y	0		1326	1326	0.1156
chr12_000690.1	_chr12_000690.1_X	0		1878	_chr12_000690.1_Y	0		1878	1878	0.0603
